time,record,u,v,w,Tsonica,coderr,voltaje
2012-01-04 01:31:45.85,36920375.0,-0.4,-1.31,-0.13,13.32,0.0,12.0
2012-01-04 01:31:45.9,36920376.0,-0.22,-1.31,-0.02,13.19,0.0,12.0
2012-01-04 01:31:45.95,36920377.0,-0.28,-1.38,0.01,13.09,0.0,12.0
2012-01-04 01:31:46,36920378.0,-0.09,-1.35,0.02,13.1,0.0,12.0
2012-01-04 01:31:46.05,36920379.0,-0.16,-1.39,0.02,13.05,0.0,12.0
2012-01-04 01:31:46.1,36920380.0,-0.13,-1.43,0.01,13.02,0.0,12.0
2012-01-04 01:31:46.15,36920381.0,-0.18,-1.31,0.06,13.02,0.0,12.0
2012-01-04 01:31:46.2,36920382.0,-0.1,-1.39,-0.02,13.0,0.0,12.0
2012-01-04 01:31:46.25,36920383.0,-0.16,-1.39,0.02,13.05,0.0,12.0
2012-01-04 01:31:46.3,36920384.0,-0.18,-1.31,0.0,13.05,0.0,12.0
2012-01-04 01:31:46.35,36920385.0,-0.22,-1.38,0.02,13.27,0.0,12.0
2012-01-04 01:31:46.4,36920386.0,-0.23,-1.38,0.04,13.42,0.0,12.0
2012-01-04 01:31:46.45,36920387.0,-0.31,-1.35,0.04,13.47,0.0,12.0
2012-01-04 01:31:46.5,36920388.0,-0.25,-1.36,0.14,13.47,0.0,12.0
2012-01-04 01:31:46.55,36920389.0,-0.32,-1.37,0.06,13.49,0.0,12.0
2012-01-04 01:31:46.6,36920390.0,-0.32,-1.37,0.06,13.49,0.0,12.0
2012-01-04 01:31:46.65,36920391.0,-0.37,-1.37,0.04,13.47,0.0,12.0
2012-01-04 01:31:46.7,36920392.0,-0.4,-1.33,-0.02,13.47,0.0,12.0
2012-01-04 01:31:46.75,36920393.0,-0.35,-1.26,-0.05,13.47,0.0,12.0
2012-01-04 01:31:46.8,36920394.0,-0.33,-1.29,-0.07,13.51,0.0,12.0
2012-01-04 01:31:46.85,36920395.0,-0.31,-1.35,-0.09,13.47,0.0,12.0
2012-01-04 01:31:46.9,36920396.0,-0.26,-1.3,-0.13,13.51,0.0,12.0
2012-01-04 01:31:46.95,36920397.0,-0.25,-1.25,-0.15,13.47,0.0,12.0
2012-01-04 01:31:47,36920398.0,-0.22,-1.11,-0.16,13.51,0.0,12.0
2012-01-04 01:31:47.05,36920399.0,-0.24,-1.08,-0.14,13.47,0.0,12.0
2012-01-04 01:31:47.1,36920400.0,-0.28,-1.12,-0.11,13.51,0.0,12.0
2012-01-04 01:31:47.15,36920401.0,-0.31,-1.16,-0.08,13.47,0.0,12.0
2012-01-04 01:31:47.2,36920402.0,-0.31,-1.16,-0.08,13.47,0.0,12.0
2012-01-04 01:31:47.25,36920403.0,-0.38,-1.12,-0.03,13.51,0.0,12.0
2012-01-04 01:31:47.3,36920404.0,-0.3,-1.07,-0.14,13.46,0.0,12.0
2012-01-04 01:31:47.35,36920405.0,-0.27,-1.03,-0.17,13.47,0.0,12.0
2012-01-04 01:31:47.4,36920406.0,-0.38,-0.99,-0.13,13.47,0.0,12.0
2012-01-04 01:31:47.45,36920407.0,-0.33,-1.0,-0.12,13.46,0.0,12.0
2012-01-04 01:31:47.5,36920408.0,-0.45,-0.95,-0.13,13.42,0.0,12.0
2012-01-04 01:31:47.55,36920409.0,-0.41,-1.0,-0.14,13.46,0.0,12.0
2012-01-04 01:31:47.6,36920410.0,-0.43,-0.92,-0.13,13.41,0.0,12.0
2012-01-04 01:31:47.65,36920411.0,-0.38,-0.99,-0.13,13.47,0.0,12.0
2012-01-04 01:31:47.7,36920412.0,-0.49,-1.04,-0.08,13.42,0.0,12.0
2012-01-04 01:31:47.75,36920413.0,-0.61,-1.07,-0.11,13.39,0.0,12.0
2012-01-04 01:31:47.8,36920414.0,-0.64,-1.09,-0.24,13.42,0.0,12.0
2012-01-04 01:31:47.85,36920415.0,-0.59,-1.11,-0.21,13.46,0.0,12.0
2012-01-04 01:31:47.9,36920416.0,-0.67,-1.01,-0.17,13.42,0.0,12.0
2012-01-04 01:31:47.95,36920417.0,-0.86,-0.99,-0.17,13.39,0.0,12.0
2012-01-04 01:31:48,36920418.0,-0.78,-1.02,-0.23,13.42,0.0,12.0
2012-01-04 01:31:48.05,36920419.0,-0.7,-1.08,-0.22,13.47,0.0,12.0
2012-01-04 01:31:48.1,36920420.0,-0.61,-1.07,-0.32,13.49,0.0,12.0
2012-01-04 01:31:48.15,36920421.0,-0.61,-1.07,-0.32,13.49,0.0,12.0
2012-01-04 01:31:48.2,36920422.0,-0.7,-1.08,-0.22,13.47,0.0,12.0
2012-01-04 01:31:48.25,36920423.0,-0.72,-0.99,-0.15,13.44,0.0,12.0
2012-01-04 01:31:48.3,36920424.0,-0.76,-1.1,-0.12,13.44,0.0,12.0
2012-01-04 01:31:48.35,36920425.0,-0.78,-1.11,-0.17,13.44,0.0,12.0
2012-01-04 01:31:48.4,36920426.0,-0.7,-1.09,-0.29,13.42,0.0,12.0
2012-01-04 01:31:48.45,36920427.0,-0.76,-1.21,-0.27,13.44,0.0,12.0
2012-01-04 01:31:48.5,36920428.0,-0.68,-1.18,-0.26,13.49,0.0,12.0
2012-01-04 01:31:48.55,36920429.0,-0.61,-1.23,-0.17,13.47,0.0,12.0
2012-01-04 01:31:48.6,36920430.0,-0.68,-1.32,-0.16,13.47,0.0,12.0
2012-01-04 01:31:48.65,36920431.0,-0.67,-1.27,-0.14,13.47,0.0,12.0
2012-01-04 01:31:48.7,36920432.0,-0.6,-1.37,-0.16,13.42,0.0,12.0
2012-01-04 01:31:48.75,36920433.0,-0.55,-1.38,-0.11,13.39,0.0,12.0
2012-01-04 01:31:48.8,36920434.0,-0.42,-1.4,-0.18,13.39,0.0,12.0
2012-01-04 01:31:48.85,36920435.0,-0.38,-1.3,-0.22,13.39,0.0,12.0
2012-01-04 01:31:48.9,36920436.0,-0.43,-1.18,-0.2,13.39,0.0,12.0
2012-01-04 01:31:48.95,36920437.0,-0.46,-1.21,-0.26,13.39,0.0,12.0
2012-01-04 01:31:49,36920438.0,-0.36,-1.26,-0.22,13.42,0.0,12.0
2012-01-04 01:31:49.05,36920439.0,-0.39,-1.18,-0.19,13.42,0.0,12.0
2012-01-04 01:31:49.1,36920440.0,-0.39,-1.18,-0.19,13.42,0.0,12.0
2012-01-04 01:31:49.15,36920441.0,-0.41,-1.12,-0.33,13.46,0.0,12.0
2012-01-04 01:31:49.2,36920442.0,-0.46,-1.06,-0.19,13.47,0.0,12.0
2012-01-04 01:31:49.25,36920443.0,-0.38,-1.09,-0.19,13.47,0.0,12.0
2012-01-04 01:31:49.3,36920444.0,-0.35,-1.16,-0.32,13.46,0.0,12.0
2012-01-04 01:31:49.35,36920445.0,-0.39,-1.16,-0.33,13.42,0.0,12.0
2012-01-04 01:31:49.4,36920446.0,-0.29,-1.14,-0.22,13.42,0.0,12.0
2012-01-04 01:31:49.45,36920447.0,-0.39,-1.03,-0.17,13.42,0.0,12.0
2012-01-04 01:31:49.5,36920448.0,-0.33,-1.03,-0.14,13.42,0.0,12.0
2012-01-04 01:31:49.55,36920449.0,-0.28,-1.04,-0.12,13.46,0.0,12.0
2012-01-04 01:31:49.6,36920450.0,-0.26,-0.99,-0.2,13.44,0.0,12.0
2012-01-04 01:31:49.65,36920451.0,-0.29,-0.95,-0.18,13.42,0.0,12.0
2012-01-04 01:31:49.7,36920452.0,-0.3,-1.01,-0.14,13.46,0.0,12.0
2012-01-04 01:31:49.75,36920453.0,-0.3,-1.07,-0.14,13.46,0.0,12.0
2012-01-04 01:31:49.8,36920454.0,-0.21,-1.02,-0.11,13.46,0.0,12.0
2012-01-04 01:31:49.85,36920455.0,-0.24,-1.01,-0.13,13.47,0.0,12.0
2012-01-04 01:31:49.9,36920456.0,-0.23,-1.05,-0.07,13.42,0.0,12.0
2012-01-04 01:31:49.95,36920457.0,-0.13,-1.07,-0.04,13.42,0.0,12.0
2012-01-04 01:31:50,36920458.0,-0.13,-1.07,-0.04,13.42,0.0,12.0
2012-01-04 01:31:50.05,36920459.0,-0.08,-1.13,0.0,13.42,0.0,12.0
2012-01-04 01:31:50.1,36920460.0,-0.17,-1.14,0.0,13.42,0.0,12.0
2012-01-04 01:31:50.15,36920461.0,-0.17,-1.14,0.0,13.42,0.0,12.0
2012-01-04 01:31:50.2,36920462.0,-0.17,-1.14,0.0,13.42,0.0,12.0
2012-01-04 01:31:50.25,36920463.0,-0.17,-1.14,0.0,13.42,0.0,12.0
2012-01-04 01:31:50.3,36920464.0,-0.21,-1.17,0.01,13.39,0.0,12.0
2012-01-04 01:31:50.35,36920465.0,-0.1,-1.26,-0.04,13.42,0.0,12.0
2012-01-04 01:31:50.4,36920466.0,-0.1,-1.26,-0.04,13.42,0.0,12.0
2012-01-04 01:31:50.45,36920467.0,-0.17,-1.23,-0.06,13.39,0.0,12.0
2012-01-04 01:31:50.5,36920468.0,-0.24,-1.22,-0.09,13.42,0.0,12.0
2012-01-04 01:31:50.55,36920469.0,-0.24,-1.22,-0.09,13.42,0.0,12.0
2012-01-04 01:31:50.6,36920470.0,-0.24,-1.22,-0.09,13.42,0.0,12.0
2012-01-04 01:31:50.65,36920471.0,-0.24,-1.22,-0.02,13.39,0.0,12.0
2012-01-04 01:31:50.7,36920472.0,-0.24,-1.22,-0.09,13.42,0.0,12.0
2012-01-04 01:31:50.75,36920473.0,-0.24,-1.17,-0.13,13.37,0.0,12.0
2012-01-04 01:31:50.8,36920474.0,-0.22,-1.16,-0.1,13.39,0.0,12.0
2012-01-04 01:31:50.85,36920475.0,-0.22,-1.16,-0.1,13.39,0.0,12.0
2012-01-04 01:31:50.9,36920476.0,-0.22,-1.16,-0.1,13.39,0.0,12.0
2012-01-04 01:31:50.95,36920477.0,-0.28,-1.13,-0.1,13.39,0.0,12.0
2012-01-04 01:31:51,36920478.0,-0.23,-1.05,-0.07,13.42,0.0,12.0
2012-01-04 01:31:51.05,36920479.0,-0.35,-1.16,-0.04,13.37,0.0,12.0
2012-01-04 01:31:51.1,36920480.0,-0.35,-1.16,0.01,13.46,0.0,12.0
2012-01-04 01:31:51.15,36920481.0,-0.27,-1.13,0.1,13.42,0.0,12.0
2012-01-04 01:31:51.2,36920482.0,-0.21,-1.17,0.1,13.37,0.0,12.0
2012-01-04 01:31:51.25,36920483.0,-0.14,-1.06,0.1,13.42,0.0,12.0
2012-01-04 01:31:51.3,36920484.0,-0.22,-1.17,0.18,13.39,0.0,12.0
2012-01-04 01:31:51.35,36920485.0,-0.26,-1.27,0.06,13.39,0.0,12.0
2012-01-04 01:31:51.4,36920486.0,-0.37,-1.21,0.05,13.37,0.0,12.0
2012-01-04 01:31:51.45,36920487.0,-0.35,-1.16,-0.04,13.37,0.0,12.0
2012-01-04 01:31:51.5,36920488.0,-0.27,-1.21,-0.04,13.37,0.0,12.0
2012-01-04 01:31:51.55,36920489.0,-0.3,-1.27,0.04,13.37,0.0,12.0
2012-01-04 01:31:51.6,36920490.0,-0.35,-1.16,0.09,13.37,0.0,12.0
2012-01-04 01:31:51.65,36920491.0,-0.35,-1.16,0.09,13.37,0.0,12.0
2012-01-04 01:31:51.7,36920492.0,-0.31,-1.19,0.12,13.39,0.0,12.0
2012-01-04 01:31:51.75,36920493.0,-0.33,-1.21,0.06,13.34,0.0,12.0
2012-01-04 01:31:51.8,36920494.0,-0.31,-1.19,0.12,13.39,0.0,12.0
2012-01-04 01:31:51.85,36920495.0,-0.31,-1.19,0.12,13.39,0.0,12.0
2012-01-04 01:31:51.9,36920496.0,-0.39,-1.19,0.15,13.37,0.0,12.0
2012-01-04 01:31:51.95,36920497.0,-0.37,-1.21,0.05,13.37,0.0,12.0
2012-01-04 01:31:52,36920498.0,-0.34,-1.27,0.17,13.41,0.0,12.0
2012-01-04 01:31:52.05,36920499.0,-0.23,-1.22,0.11,13.34,0.0,12.0
2012-01-04 01:31:52.1,36920500.0,-0.26,-1.27,-0.01,13.31,0.0,12.0
2012-01-04 01:31:52.15,36920501.0,-0.09,-1.18,-0.02,13.34,0.0,12.0
2012-01-04 01:31:52.2,36920502.0,-0.06,-1.23,0.01,13.29,0.0,12.0
2012-01-04 01:31:52.25,36920503.0,-0.16,-1.16,-0.23,13.37,0.0,12.0
2012-01-04 01:31:52.3,36920504.0,0.08,-1.21,-0.18,13.32,0.0,12.0
2012-01-04 01:31:52.35,36920505.0,0.03,-1.28,-0.02,13.34,0.0,12.0
2012-01-04 01:31:52.4,36920506.0,-0.0,-1.36,-0.12,13.34,0.0,12.0
2012-01-04 01:31:52.45,36920507.0,-0.1,-1.39,-0.12,13.32,0.0,12.0
2012-01-04 01:31:52.5,36920508.0,-0.18,-1.23,-0.14,13.32,0.0,12.0
2012-01-04 01:31:52.55,36920509.0,-0.09,-1.26,-0.07,13.37,0.0,12.0
2012-01-04 01:31:52.6,36920510.0,-0.12,-1.29,-0.14,13.37,0.0,12.0
2012-01-04 01:31:52.65,36920511.0,-0.12,-1.25,-0.11,13.34,0.0,12.0
2012-01-04 01:31:52.7,36920512.0,-0.17,-1.31,-0.06,13.34,0.0,12.0
2012-01-04 01:31:52.75,36920513.0,-0.12,-1.25,-0.11,13.34,0.0,12.0
2012-01-04 01:31:52.8,36920514.0,-0.24,-1.2,-0.15,13.34,0.0,12.0
2012-01-04 01:31:52.85,36920515.0,-0.16,-1.18,-0.07,13.37,0.0,12.0
2012-01-04 01:31:52.9,36920516.0,-0.12,-1.25,-0.11,13.34,0.0,12.0
2012-01-04 01:31:52.95,36920517.0,-0.0,-1.17,-0.1,13.34,0.0,12.0
2012-01-04 01:31:53,36920518.0,-0.01,-1.32,-0.07,13.37,0.0,12.0
2012-01-04 01:31:53.05,36920519.0,-0.03,-1.27,-0.05,13.34,0.0,12.0
2012-01-04 01:31:53.1,36920520.0,-0.03,-1.27,-0.05,13.34,0.0,12.0
2012-01-04 01:31:53.15,36920521.0,-0.09,-1.34,-0.17,13.34,0.0,12.0
2012-01-04 01:31:53.2,36920522.0,0.04,-1.28,-0.09,13.27,0.0,12.0
2012-01-04 01:31:53.25,36920523.0,-0.02,-1.32,-0.02,13.29,0.0,12.0
2012-01-04 01:31:53.3,36920524.0,0.01,-1.32,-0.06,13.29,0.0,12.0
2012-01-04 01:31:53.35,36920525.0,-0.1,-1.26,0.01,13.34,0.0,12.0
2012-01-04 01:31:53.4,36920526.0,-0.2,-1.26,-0.05,13.36,0.0,12.0
2012-01-04 01:31:53.45,36920527.0,-0.23,-1.21,-0.02,13.34,0.0,12.0
2012-01-04 01:31:53.5,36920528.0,-0.3,-1.17,0.03,13.31,0.0,12.0
2012-01-04 01:31:53.55,36920529.0,-0.39,-1.19,0.15,13.32,0.0,12.0
2012-01-04 01:31:53.6,36920530.0,-0.35,-1.08,0.08,13.31,0.0,12.0
2012-01-04 01:31:53.65,36920531.0,-0.29,-1.1,0.13,13.29,0.0,12.0
2012-01-04 01:31:53.7,36920532.0,-0.21,-1.05,0.13,13.34,0.0,12.0
2012-01-04 01:31:53.75,36920533.0,-0.21,-1.05,0.13,13.34,0.0,12.0
2012-01-04 01:31:53.8,36920534.0,-0.21,-1.05,0.13,13.34,0.0,12.0
2012-01-04 01:31:53.85,36920535.0,-0.21,-1.05,0.13,13.34,0.0,12.0
2012-01-04 01:31:53.9,36920536.0,-0.21,-1.05,0.13,13.34,0.0,12.0
2012-01-04 01:31:53.95,36920537.0,-0.34,-1.03,0.06,13.34,0.0,12.0
2012-01-04 01:31:54,36920538.0,-0.29,-1.1,-0.02,13.29,0.0,12.0
2012-01-04 01:31:54.05,36920539.0,-0.25,-1.08,-0.01,13.32,0.0,12.0
2012-01-04 01:31:54.1,36920540.0,-0.19,-1.1,0.05,13.29,0.0,12.0
2012-01-04 01:31:54.15,36920541.0,-0.13,-1.07,0.04,13.34,0.0,12.0
2012-01-04 01:31:54.2,36920542.0,-0.15,-1.02,-0.02,13.29,0.0,12.0
2012-01-04 01:31:54.25,36920543.0,-0.07,-1.05,0.02,13.29,0.0,12.0
2012-01-04 01:31:54.3,36920544.0,-0.1,-0.85,0.01,13.32,0.0,12.0
2012-01-04 01:31:54.35,36920545.0,-0.15,-0.93,0.04,13.32,0.0,12.0
2012-01-04 01:31:54.4,36920546.0,-0.3,-0.94,0.14,13.29,0.0,12.0
2012-01-04 01:31:54.45,36920547.0,-0.37,-0.99,0.12,13.34,0.0,12.0
2012-01-04 01:31:54.5,36920548.0,-0.54,-0.94,0.15,13.31,0.0,12.0
2012-01-04 01:31:54.55,36920549.0,-0.33,-0.98,0.23,13.29,0.0,12.0
2012-01-04 01:31:54.6,36920550.0,-0.32,-1.22,0.14,13.26,0.0,12.0
2012-01-04 01:31:54.65,36920551.0,-0.24,-1.35,0.06,13.29,0.0,12.0
2012-01-04 01:31:54.7,36920552.0,-0.2,-1.28,0.01,13.29,0.0,12.0
2012-01-04 01:31:54.75,36920553.0,-0.2,-1.28,0.01,13.29,0.0,12.0
2012-01-04 01:31:54.8,36920554.0,-0.17,-1.23,0.0,13.31,0.0,12.0
2012-01-04 01:31:54.85,36920555.0,-0.26,-1.27,-0.01,13.31,0.0,12.0
2012-01-04 01:31:54.9,36920556.0,-0.18,-1.31,0.0,13.26,0.0,12.0
2012-01-04 01:31:54.95,36920557.0,-0.12,-1.29,-0.05,13.29,0.0,12.0
2012-01-04 01:31:55,36920558.0,-0.18,-1.31,-0.15,13.26,0.0,12.0
2012-01-04 01:31:55.05,36920559.0,-0.12,-1.29,-0.05,13.29,0.0,12.0
2012-01-04 01:31:55.1,36920560.0,-0.09,-1.17,-0.08,13.27,0.0,12.0
2012-01-04 01:31:55.15,36920561.0,-0.01,-1.23,-0.08,13.32,0.0,12.0
2012-01-04 01:31:55.2,36920562.0,-0.0,-1.14,-0.09,13.32,0.0,12.0
2012-01-04 01:31:55.25,36920563.0,0.08,-1.16,-0.13,13.27,0.0,12.0
2012-01-04 01:31:55.3,36920564.0,0.09,-1.16,-0.29,13.26,0.0,12.0
2012-01-04 01:31:55.35,36920565.0,0.16,-1.18,-0.28,13.2,0.0,12.0
2012-01-04 01:31:55.4,36920566.0,0.08,-1.06,-0.29,13.2,0.0,12.0
2012-01-04 01:31:55.45,36920567.0,0.16,-1.2,-0.22,13.24,0.0,12.0
2012-01-04 01:31:55.5,36920568.0,0.1,-1.12,-0.31,13.24,0.0,12.0
2012-01-04 01:31:55.55,36920569.0,-0.0,-1.05,-0.29,13.2,0.0,12.0
2012-01-04 01:31:55.6,36920570.0,0.07,-1.0,-0.2,13.19,0.0,12.0
2012-01-04 01:31:55.65,36920571.0,0.03,-1.01,-0.22,13.2,0.0,12.0
2012-01-04 01:31:55.7,36920572.0,0.02,-0.87,-0.2,13.24,0.0,12.0
2012-01-04 01:31:55.75,36920573.0,0.04,-0.75,-0.08,13.27,0.0,12.0
2012-01-04 01:31:55.8,36920574.0,-0.11,-0.85,-0.19,13.24,0.0,12.0
2012-01-04 01:31:55.85,36920575.0,-0.16,-0.83,-0.22,13.26,0.0,12.0
2012-01-04 01:31:55.9,36920576.0,-0.14,-0.82,-0.15,13.29,0.0,12.0
2012-01-04 01:31:55.95,36920577.0,-0.23,-0.85,-0.14,13.34,0.0,12.0
2012-01-04 01:31:56,36920578.0,-0.18,-0.96,-0.2,13.34,0.0,12.0
2012-01-04 01:31:56.05,36920579.0,-0.15,-0.93,-0.08,13.32,0.0,12.0
2012-01-04 01:31:56.1,36920580.0,-0.15,-1.11,-0.09,13.32,0.0,12.0
2012-01-04 01:31:56.15,36920581.0,-0.15,-1.01,-0.15,13.29,0.0,12.0
2012-01-04 01:31:56.2,36920582.0,-0.15,-1.1,-0.14,13.29,0.0,12.0
2012-01-04 01:31:56.25,36920583.0,-0.19,-1.1,-0.14,13.29,0.0,12.0
2012-01-04 01:31:56.3,36920584.0,-0.29,-1.1,-0.02,13.29,0.0,12.0
2012-01-04 01:31:56.35,36920585.0,-0.38,-1.0,-0.05,13.24,0.0,12.0
2012-01-04 01:31:56.4,36920586.0,-0.32,-0.95,-0.04,13.24,0.0,12.0
2012-01-04 01:31:56.45,36920587.0,-0.31,-0.88,0.01,13.26,0.0,12.0
2012-01-04 01:31:56.5,36920588.0,-0.31,-0.88,0.01,13.26,0.0,12.0
2012-01-04 01:31:56.55,36920589.0,-0.31,-0.88,0.01,13.26,0.0,12.0
2012-01-04 01:31:56.6,36920590.0,-0.15,-0.84,-0.01,13.29,0.0,12.0
2012-01-04 01:31:56.65,36920591.0,-0.05,-0.92,0.01,13.27,0.0,12.0
2012-01-04 01:31:56.7,36920592.0,-0.12,-0.89,-0.03,13.26,0.0,12.0
2012-01-04 01:31:56.75,36920593.0,-0.18,-0.97,0.0,13.26,0.0,12.0
2012-01-04 01:31:56.8,36920594.0,-0.29,-0.9,-0.15,13.29,0.0,12.0
2012-01-04 01:31:56.85,36920595.0,-0.31,-0.89,-0.26,13.29,0.0,12.0
2012-01-04 01:31:56.9,36920596.0,-0.27,-0.94,-0.26,13.34,0.0,12.0
2012-01-04 01:31:56.95,36920597.0,-0.31,-0.92,-0.27,13.37,0.0,12.0
2012-01-04 01:31:57,36920598.0,-0.21,-0.96,-0.22,13.32,0.0,12.0
2012-01-04 01:31:57.05,36920599.0,-0.08,-1.08,-0.14,13.29,0.0,12.0
2012-01-04 01:31:57.1,36920600.0,-0.17,-1.14,-0.14,13.27,0.0,12.0
2012-01-04 01:31:57.15,36920601.0,-0.17,-1.06,-0.05,13.29,0.0,12.0
2012-01-04 01:31:57.2,36920602.0,-0.09,-1.14,-0.06,13.29,0.0,12.0
2012-01-04 01:31:57.25,36920603.0,-0.13,-1.07,-0.04,13.26,0.0,12.0
2012-01-04 01:31:57.3,36920604.0,-0.15,-1.11,-0.02,13.24,0.0,12.0
2012-01-04 01:31:57.35,36920605.0,-0.03,-1.09,-0.06,13.19,0.0,12.0
2012-01-04 01:31:57.4,36920606.0,-0.13,-1.15,-0.11,13.24,0.0,12.0
2012-01-04 01:31:57.45,36920607.0,-0.08,-1.13,-0.14,13.2,0.0,12.0
2012-01-04 01:31:57.5,36920608.0,-0.08,-1.13,-0.14,13.2,0.0,12.0
2012-01-04 01:31:57.55,36920609.0,-0.16,-1.18,-0.07,13.2,0.0,12.0
2012-01-04 01:31:57.6,36920610.0,-0.23,-1.14,-0.02,13.24,0.0,12.0
2012-01-04 01:31:57.65,36920611.0,-0.17,-1.14,-0.06,13.19,0.0,12.0
2012-01-04 01:31:57.7,36920612.0,-0.19,-1.19,0.01,13.24,0.0,12.0
2012-01-04 01:31:57.75,36920613.0,-0.19,-1.19,0.01,13.24,0.0,12.0
2012-01-04 01:31:57.8,36920614.0,-0.25,-1.08,0.05,13.24,0.0,12.0
2012-01-04 01:31:57.85,36920615.0,-0.25,-1.08,0.05,13.24,0.0,12.0
2012-01-04 01:31:57.9,36920616.0,-0.29,-1.1,0.05,13.2,0.0,12.0
2012-01-04 01:31:57.95,36920617.0,-0.3,-1.01,-0.02,13.24,0.0,12.0
2012-01-04 01:31:58,36920618.0,-0.27,-0.97,-0.03,13.26,0.0,12.0
2012-01-04 01:31:58.05,36920619.0,-0.43,-0.92,-0.08,13.32,0.0,12.0
2012-01-04 01:31:58.1,36920620.0,-0.42,-0.88,-0.03,13.27,0.0,12.0
2012-01-04 01:31:58.15,36920621.0,-0.53,-0.92,-0.04,13.24,0.0,12.0
2012-01-04 01:31:58.2,36920622.0,-0.61,-0.96,-0.05,13.29,0.0,12.0
2012-01-04 01:31:58.25,36920623.0,-0.68,-0.83,-0.05,13.39,0.0,12.0
2012-01-04 01:31:58.3,36920624.0,-0.67,-0.92,-0.06,13.44,0.0,12.0
2012-01-04 01:31:58.35,36920625.0,-0.68,-0.83,-0.05,13.44,0.0,12.0
2012-01-04 01:31:58.4,36920626.0,-0.74,-0.89,-0.06,13.39,0.0,12.0
2012-01-04 01:31:58.45,36920627.0,-0.7,-0.81,-0.23,13.37,0.0,12.0
2012-01-04 01:31:58.5,36920628.0,-0.64,-0.88,-0.14,13.34,0.0,12.0
2012-01-04 01:31:58.55,36920629.0,-0.55,-0.97,-0.12,13.34,0.0,12.0
2012-01-04 01:31:58.6,36920630.0,-0.52,-0.92,-0.13,13.32,0.0,12.0
2012-01-04 01:31:58.65,36920631.0,-0.52,-0.92,-0.13,13.32,0.0,12.0
2012-01-04 01:31:58.7,36920632.0,-0.45,-0.95,-0.13,13.27,0.0,12.0
2012-01-04 01:31:58.75,36920633.0,-0.42,-0.9,-0.22,13.32,0.0,12.0
2012-01-04 01:31:58.8,36920634.0,-0.43,-0.83,-0.28,13.42,0.0,12.0
2012-01-04 01:31:58.85,36920635.0,-0.37,-0.89,-0.26,13.52,0.0,12.0
2012-01-04 01:31:58.9,36920636.0,-0.37,-0.89,-0.26,13.52,0.0,12.0
2012-01-04 01:31:58.95,36920637.0,-0.3,-0.89,-0.21,13.52,0.0,12.0
2012-01-04 01:31:59,36920638.0,-0.3,-0.89,-0.21,13.52,0.0,12.0
2012-01-04 01:31:59.05,36920639.0,-0.3,-0.89,-0.21,13.52,0.0,12.0
2012-01-04 01:31:59.1,36920640.0,-0.25,-0.8,-0.21,13.46,0.0,12.0
2012-01-04 01:31:59.15,36920641.0,-0.25,-0.82,-0.11,13.47,0.0,12.0
2012-01-04 01:31:59.2,36920642.0,-0.3,-0.9,-0.15,13.46,0.0,12.0
2012-01-04 01:31:59.25,36920643.0,-0.23,-0.85,-0.14,13.51,0.0,12.0
2012-01-04 01:31:59.3,36920644.0,-0.26,-0.79,-0.1,13.44,0.0,12.0
2012-01-04 01:31:59.35,36920645.0,-0.34,-0.76,-0.03,13.36,0.0,12.0
2012-01-04 01:31:59.4,36920646.0,-0.33,-0.75,-0.03,13.31,0.0,12.0
2012-01-04 01:31:59.45,36920647.0,-0.33,-0.75,-0.03,13.31,0.0,12.0
2012-01-04 01:31:59.5,36920648.0,-0.26,-0.78,-0.03,13.26,0.0,12.0
2012-01-04 01:31:59.55,36920649.0,-0.26,-0.78,-0.03,13.26,0.0,12.0
2012-01-04 01:31:59.6,36920650.0,-0.26,-0.83,-0.04,13.29,0.0,12.0
2012-01-04 01:31:59.65,36920651.0,-0.15,-0.84,-0.01,13.29,0.0,12.0
2012-01-04 01:31:59.7,36920652.0,-0.06,-0.87,0.03,13.29,0.0,12.0
2012-01-04 01:31:59.75,36920653.0,-0.17,-0.78,0.0,13.26,0.0,12.0
2012-01-04 01:31:59.8,36920654.0,-0.17,-0.78,0.0,13.26,0.0,12.0
2012-01-04 01:31:59.85,36920655.0,-0.15,-0.84,-0.01,13.29,0.0,12.0
2012-01-04 01:31:59.9,36920656.0,-0.17,-0.88,-0.04,13.29,0.0,12.0
2012-01-04 01:31:59.95,36920657.0,-0.15,-0.93,-0.08,13.32,0.0,12.0
2012-01-04 01:32:00,36920658.0,-0.17,-0.88,-0.04,13.29,0.0,12.0
2012-01-04 01:32:00.05,36920659.0,-0.23,-0.87,-0.02,13.34,0.0,12.0
2012-01-04 01:32:00.1,36920660.0,-0.28,-0.87,0.02,13.39,0.0,12.0
2012-01-04 01:32:00.15,36920661.0,-0.17,-0.88,-0.04,13.39,0.0,12.0
2012-01-04 01:32:00.2,36920662.0,-0.25,-0.82,-0.11,13.37,0.0,12.0
2012-01-04 01:32:00.25,36920663.0,-0.27,-0.96,-0.11,13.34,0.0,12.0
2012-01-04 01:32:00.3,36920664.0,-0.27,-0.96,-0.11,13.34,0.0,12.0
2012-01-04 01:32:00.35,36920665.0,-0.28,-0.87,0.02,13.34,0.0,12.0
2012-01-04 01:32:00.4,36920666.0,-0.25,-0.92,-0.05,13.41,0.0,12.0
2012-01-04 01:32:00.45,36920667.0,-0.19,-1.1,-0.04,13.37,0.0,12.0
