"TOA5","42214","CR1000","42214","CR1000.Std.22","CPU:MAIZ_PIPE_SLOWSEQ_visto_corto.CR1","14486","Table2"
"TIMESTAMP","RECORD","u","v","w","Tsonica","coderr","vol"
"TS","RN","m/s","m/s","m/s","Deg C","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2012-01-04 12:40:42.7",37720122.00,1.05,-2.68,-0.28,29.59,0.00,14.90
"2012-01-04 12:40:42.75",37720123.00,1.27,-2.37,-0.28,29.59,0.00,14.90
"2012-01-04 12:40:42.8",37720124.00,1.65,-2.26,-0.46,29.59,0.00,14.90
"2012-01-04 12:40:42.85",37720125.00,1.71,-2.27,-0.51,29.65,0.00,14.90
"2012-01-04 12:40:42.9",37720126.00,1.52,-2.40,-0.36,29.51,0.00,14.90
"2012-01-04 12:40:42.95",37720127.00,1.24,-2.51,-0.25,29.73,0.00,14.90
"2012-01-04 12:40:43",37720128.00,1.08,-2.30,-0.21,29.71,0.00,14.90
"2012-01-04 12:40:43.05",37720129.00,1.12,-2.47,-0.19,29.73,0.00,14.90
"2012-01-04 12:40:43.1",37720130.00,0.98,-2.37,-0.10,29.77,0.00,14.90
"2012-01-04 12:40:43.15",37720131.00,1.19,-2.33,-0.10,29.71,0.00,14.90
"2012-01-04 12:40:43.2",37720132.00,1.45,-2.27,-0.02,29.71,0.00,14.90
"2012-01-04 12:40:43.25",37720133.00,1.34,-2.30,0.13,29.73,0.00,14.90
"2012-01-04 12:40:43.3",37720134.00,1.34,-2.05,0.19,29.71,0.00,14.90
"2012-01-04 12:40:43.35",37720135.00,1.13,-2.05,0.25,29.71,0.00,14.90
"2012-01-04 12:40:43.4",37720136.00,0.92,-2.10,0.17,29.72,0.00,14.90
"2012-01-04 12:40:43.45",37720137.00,0.86,-2.10,0.11,29.70,0.00,14.90
"2012-01-04 12:40:43.5",37720138.00,0.74,-2.06,0.11,29.67,0.00,14.90
"2012-01-04 12:40:43.55",37720139.00,0.49,-2.14,0.10,29.69,0.00,14.90
"2012-01-04 12:40:43.6",37720140.00,0.37,-2.10,0.39,29.62,0.00,14.90
"2012-01-04 12:40:43.65",37720141.00,0.16,-2.53,1.19,29.94,0.00,14.90
"2012-01-04 12:40:43.7",37720142.00,-0.04,-2.73,0.96,30.41,0.00,14.90
"2012-01-04 12:40:43.75",37720143.00,0.13,-2.93,1.02,30.11,0.00,14.90
"2012-01-04 12:40:43.8",37720144.00,0.28,-3.04,0.94,29.97,0.00,14.90
"2012-01-04 12:40:43.85",37720145.00,-0.14,-3.00,0.77,29.77,0.00,14.90
"2012-01-04 12:40:43.9",37720146.00,0.36,-2.56,0.46,29.82,0.00,14.90
"2012-01-04 12:40:43.95",37720147.00,-0.09,-2.92,0.23,29.82,0.00,14.90
"2012-01-04 12:40:44",37720148.00,-0.30,-3.30,-0.06,30.12,0.00,14.90
"2012-01-04 12:40:44.05",37720149.00,-0.53,-3.14,0.44,30.29,0.00,14.90
"2012-01-04 12:40:44.1",37720150.00,0.53,-3.10,0.56,30.15,0.00,14.90
"2012-01-04 12:40:44.15",37720151.00,0.24,-3.21,0.67,30.37,0.00,14.90
"2012-01-04 12:40:44.2",37720152.00,1.55,-3.46,1.48,30.54,0.00,14.90
"2012-01-04 12:40:44.25",37720153.00,1.49,-2.69,1.95,30.61,0.00,14.90
"2012-01-04 12:40:44.3",37720154.00,1.20,-2.24,1.59,30.84,0.00,14.90
"2012-01-04 12:40:44.35",37720155.00,1.09,-2.17,1.41,31.19,0.00,14.90
"2012-01-04 12:40:44.4",37720156.00,1.00,-2.10,1.58,31.57,0.00,14.90
"2012-01-04 12:40:44.45",37720157.00,0.98,-2.05,1.68,31.45,0.00,14.90
"2012-01-04 12:40:44.5",37720158.00,0.70,-2.12,2.17,31.36,0.00,14.90
"2012-01-04 12:40:44.55",37720159.00,0.13,-1.72,2.12,30.72,0.00,14.90
"2012-01-04 12:40:44.6",37720160.00,-0.03,-2.36,1.45,30.15,0.00,14.90
"2012-01-04 12:40:44.65",37720161.00,-0.40,-2.36,1.36,29.97,0.00,14.90
"2012-01-04 12:40:44.7",37720162.00,-0.25,-2.50,1.07,29.85,0.00,14.90
"2012-01-04 12:40:44.75",37720163.00,-0.35,-2.50,1.05,29.99,0.00,14.90
"2012-01-04 12:40:44.8",37720164.00,-0.48,-2.58,1.15,30.17,0.00,14.90
"2012-01-04 12:40:44.85",37720165.00,-0.35,-2.50,1.19,30.17,0.00,14.90
"2012-01-04 12:40:44.9",37720166.00,-0.33,-2.43,1.22,30.08,0.00,14.90
"2012-01-04 12:40:44.95",37720167.00,-0.35,-2.57,1.24,30.29,0.00,14.90
"2012-01-04 12:40:45",37720168.00,-0.61,-2.22,1.57,30.88,0.00,14.90
"2012-01-04 12:40:45.05",37720169.00,-0.43,-2.41,1.39,30.58,0.00,14.90
"2012-01-04 12:40:45.1",37720170.00,-0.32,-2.25,1.50,30.32,0.00,14.90
"2012-01-04 12:40:45.15",37720171.00,-0.34,-2.66,1.31,30.03,0.00,14.90
"2012-01-04 12:40:45.2",37720172.00,-0.08,-3.06,0.94,30.29,0.00,14.90
"2012-01-04 12:40:45.25",37720173.00,-0.39,-2.74,1.22,30.67,0.00,14.90
"2012-01-04 12:40:45.3",37720174.00,-0.55,-2.71,1.36,30.96,0.00,14.90
"2012-01-04 12:40:45.35",37720175.00,-0.53,-2.62,1.36,30.84,0.00,14.90
"2012-01-04 12:40:45.4",37720176.00,-0.45,-2.28,0.56,30.20,0.00,14.90
"2012-01-04 12:40:45.45",37720177.00,-0.59,-2.16,0.91,29.99,0.00,14.90
"2012-01-04 12:40:45.5",37720178.00,-0.59,-2.25,0.78,29.91,0.00,14.90
"2012-01-04 12:40:45.55",37720179.00,-0.47,-2.04,0.79,29.90,0.00,14.90
"2012-01-04 12:40:45.6",37720180.00,-0.47,-1.95,1.00,30.22,0.00,14.90
"2012-01-04 12:40:45.65",37720181.00,-0.08,-1.90,0.72,29.81,0.00,14.90
"2012-01-04 12:40:45.7",37720182.00,0.14,-1.90,0.59,29.76,0.00,14.90
"2012-01-04 12:40:45.75",37720183.00,0.13,-1.72,0.25,29.77,0.00,14.90
"2012-01-04 12:40:45.8",37720184.00,0.24,-1.75,0.05,29.81,0.00,14.90
"2012-01-04 12:40:45.85",37720185.00,0.55,-1.96,0.41,29.98,0.00,14.90
"2012-01-04 12:40:45.9",37720186.00,0.74,-2.26,0.29,29.99,0.00,14.90
"2012-01-04 12:40:45.95",37720187.00,0.75,-2.27,0.24,29.94,0.00,14.90
"2012-01-04 12:40:46",37720188.00,1.18,-2.64,0.25,30.08,0.00,14.90
"2012-01-04 12:40:46.05",37720189.00,1.00,-2.50,0.08,30.11,0.00,14.90
"2012-01-04 12:40:46.1",37720190.00,1.81,-2.02,-0.01,30.15,0.00,14.90
"2012-01-04 12:40:46.15",37720191.00,1.55,-2.03,0.63,30.08,0.00,14.90
"2012-01-04 12:40:46.2",37720192.00,1.55,-2.36,0.61,30.25,0.00,14.90
"2012-01-04 12:40:46.25",37720193.00,1.39,-1.58,0.74,30.45,0.00,14.90
"2012-01-04 12:40:46.3",37720194.00,1.95,-1.80,1.57,30.81,0.00,14.90
"2012-01-04 12:40:46.35",37720195.00,2.10,-2.12,1.04,30.60,0.00,14.90
"2012-01-04 12:40:46.4",37720196.00,2.17,-1.90,0.23,30.11,0.00,14.90
"2012-01-04 12:40:46.45",37720197.00,2.28,-2.36,0.77,30.04,0.00,14.90
"2012-01-04 12:40:46.5",37720198.00,2.75,-2.48,0.18,28.29,0.00,14.90
"2012-01-04 12:40:46.55",37720199.00,2.72,-2.53,-0.10,28.27,0.00,14.90
"2012-01-04 12:40:46.6",37720200.00,2.91,-2.35,-0.52,28.34,0.00,14.90
"2012-01-04 12:40:46.65",37720201.00,2.67,-2.26,-0.67,28.20,0.00,14.90
"2012-01-04 12:40:46.7",37720202.00,2.63,-2.27,-0.69,28.17,0.00,14.90
"2012-01-04 12:40:46.75",37720203.00,2.63,-2.55,-0.95,27.80,0.00,14.90
"2012-01-04 12:40:46.8",37720204.00,2.61,-2.49,-1.00,27.98,0.00,14.90
"2012-01-04 12:40:46.85",37720205.00,2.94,-2.42,-1.25,28.24,0.00,14.90
"2012-01-04 12:40:46.9",37720206.00,2.81,-2.98,-1.06,28.25,0.00,14.90
"2012-01-04 12:40:46.95",37720207.00,2.90,-3.30,-1.16,28.68,0.00,14.90
"2012-01-04 12:40:47",37720208.00,3.06,-3.50,-1.53,28.79,0.00,14.90
"2012-01-04 12:40:47.05",37720209.00,3.56,-3.66,-1.67,28.77,0.00,14.90
"2012-01-04 12:40:47.1",37720210.00,3.55,-3.27,-1.10,28.76,0.00,14.90
"2012-01-04 12:40:47.15",37720211.00,3.83,-2.78,-1.23,28.77,0.00,14.90
"2012-01-04 12:40:47.2",37720212.00,3.48,-2.82,-0.71,28.80,0.00,14.90
"2012-01-04 12:40:47.25",37720213.00,3.71,-3.22,-0.63,28.95,0.00,14.90
"2012-01-04 12:40:47.3",37720214.00,3.51,-3.05,-0.91,28.95,0.00,14.90
"2012-01-04 12:40:47.35",37720215.00,3.79,-2.93,-0.91,29.02,0.00,14.90
"2012-01-04 12:40:47.4",37720216.00,3.69,-3.16,-0.94,28.93,0.00,14.90
"2012-01-04 12:40:47.45",37720217.00,4.07,-2.93,-0.73,29.19,0.00,14.90
"2012-01-04 12:40:47.5",37720218.00,3.75,-3.67,-0.88,29.04,0.00,14.90
"2012-01-04 12:40:47.55",37720219.00,3.67,-3.50,-1.25,29.12,0.00,14.90
"2012-01-04 12:40:47.6",37720220.00,3.65,-2.71,-1.17,29.42,0.00,14.90
"2012-01-04 12:40:47.65",37720221.00,4.08,-2.38,-0.60,29.33,0.00,14.90
"2012-01-04 12:40:47.7",37720222.00,3.87,-2.16,-0.42,29.20,0.00,14.90
"2012-01-04 12:40:47.75",37720223.00,3.99,-1.92,0.00,29.11,0.00,14.90
"2012-01-04 12:40:47.8",37720224.00,4.26,-2.31,-0.18,29.36,0.00,14.90
"2012-01-04 12:40:47.85",37720225.00,3.87,-2.61,-0.26,29.50,0.00,14.90
"2012-01-04 12:40:47.9",37720226.00,3.73,-3.09,-0.34,29.33,0.00,14.90
"2012-01-04 12:40:47.95",37720227.00,3.66,-3.03,0.05,29.42,0.00,14.90
"2012-01-04 12:40:48",37720228.00,3.57,-2.96,0.32,29.47,0.00,14.90
"2012-01-04 12:40:48.05",37720229.00,2.42,-2.57,0.17,29.41,0.00,14.90
"2012-01-04 12:40:48.1",37720230.00,2.50,-2.19,0.90,29.50,0.00,14.90
"2012-01-04 12:40:48.15",37720231.00,2.95,-1.84,0.70,29.55,0.00,14.90
"2012-01-04 12:40:48.2",37720232.00,2.91,-2.04,0.64,29.50,0.00,14.90
"2012-01-04 12:40:48.25",37720233.00,3.24,-2.60,0.50,29.56,0.00,14.90
"2012-01-04 12:40:48.3",37720234.00,3.14,-2.65,-0.08,29.51,0.00,14.90
"2012-01-04 12:40:48.35",37720235.00,3.72,-1.07,0.27,29.64,0.00,14.90
"2012-01-04 12:40:48.4",37720236.00,3.31,-1.44,0.45,29.64,0.00,14.90
"2012-01-04 12:40:48.45",37720237.00,3.96,-2.53,0.19,29.62,0.00,14.90
"2012-01-04 12:40:48.5",37720238.00,4.34,-2.76,0.26,29.83,0.00,14.90
"2012-01-04 12:40:48.55",37720239.00,4.09,-2.22,-0.50,29.42,0.00,14.90
"2012-01-04 12:40:48.6",37720240.00,4.33,-2.13,-0.25,29.47,0.00,14.90
"2012-01-04 12:40:48.65",37720241.00,4.27,-2.73,0.58,30.51,0.00,14.90
"2012-01-04 12:40:48.7",37720242.00,3.69,-2.34,0.75,30.46,0.00,14.90
"2012-01-04 12:40:48.75",37720243.00,2.79,-2.46,1.34,30.37,0.00,14.90
"2012-01-04 12:40:48.8",37720244.00,1.62,-2.21,2.11,30.04,0.00,14.90
"2012-01-04 12:40:48.85",37720245.00,1.46,-2.00,1.99,30.23,0.00,14.90
"2012-01-04 12:40:48.9",37720246.00,1.59,-2.20,1.66,30.48,0.00,14.90
"2012-01-04 12:40:48.95",37720247.00,1.48,-2.32,1.64,30.84,0.00,14.90
"2012-01-04 12:40:49",37720248.00,1.46,-2.32,1.50,30.67,0.00,14.90
"2012-01-04 12:40:49.05",37720249.00,1.88,-2.52,0.86,30.48,0.00,14.90
"2012-01-04 12:40:49.1",37720250.00,1.64,-2.89,0.52,30.02,0.00,14.90
"2012-01-04 12:40:49.15",37720251.00,2.05,-3.03,0.53,29.64,0.00,14.90
"2012-01-04 12:40:49.2",37720252.00,1.64,-3.75,0.27,29.96,0.00,14.90
"2012-01-04 12:40:49.25",37720253.00,1.93,-3.06,0.69,30.19,0.00,14.90
"2012-01-04 12:40:49.3",37720254.00,1.97,-3.09,0.89,29.98,0.00,14.90
"2012-01-04 12:40:49.35",37720255.00,1.52,-2.87,0.88,30.04,0.00,14.90
"2012-01-04 12:40:49.4",37720256.00,1.86,-2.28,0.82,29.80,0.00,14.90
"2012-01-04 12:40:49.45",37720257.00,2.21,-1.71,-0.46,29.30,0.00,14.90
"2012-01-04 12:40:49.5",37720258.00,1.64,-2.42,-0.37,29.28,0.00,14.90
"2012-01-04 12:40:49.55",37720259.00,0.79,-2.61,-0.08,29.59,0.00,14.90
"2012-01-04 12:40:49.6",37720260.00,0.49,-2.60,-0.31,29.63,0.00,14.90
"2012-01-04 12:40:49.65",37720261.00,0.53,-2.28,-0.04,29.68,0.00,14.90
"2012-01-04 12:40:49.7",37720262.00,0.59,-2.88,0.14,29.94,0.00,14.90
"2012-01-04 12:40:49.75",37720263.00,1.26,-2.76,0.39,29.68,0.00,14.90
"2012-01-04 12:40:49.8",37720264.00,1.96,-3.50,-0.18,30.33,0.00,14.90
"2012-01-04 12:40:49.85",37720265.00,2.07,-3.26,-0.40,30.12,0.00,14.90
"2012-01-04 12:40:49.9",37720266.00,2.33,-3.26,-0.33,30.25,0.00,14.90
"2012-01-04 12:40:49.95",37720267.00,1.95,-3.46,-0.33,30.07,0.00,14.90
"2012-01-04 12:40:50",37720268.00,1.61,-3.46,-0.34,29.59,0.00,14.90
"2012-01-04 12:40:50.05",37720269.00,1.62,-3.25,-0.28,29.93,0.00,14.90
"2012-01-04 12:40:50.1",37720270.00,1.05,-3.16,-0.08,29.98,0.00,14.90
"2012-01-04 12:40:50.15",37720271.00,1.10,-2.93,-0.36,29.54,0.00,14.90
"2012-01-04 12:40:50.2",37720272.00,1.17,-2.89,-0.12,29.63,0.00,14.90
"2012-01-04 12:40:50.25",37720273.00,0.95,-2.42,-0.75,28.71,0.00,14.90
"2012-01-04 12:40:50.3",37720274.00,0.68,-2.53,-0.61,28.50,0.00,14.90
"2012-01-04 12:40:50.35",37720275.00,0.71,-2.32,-0.13,28.54,0.00,14.90
"2012-01-04 12:40:50.4",37720276.00,0.82,-2.46,-0.28,28.68,0.00,14.90
"2012-01-04 12:40:50.45",37720277.00,1.12,-2.27,0.54,30.17,0.00,14.90
"2012-01-04 12:40:50.5",37720278.00,1.20,-2.82,0.68,30.23,0.00,14.90
"2012-01-04 12:40:50.55",37720279.00,1.02,-3.02,0.81,30.17,0.00,14.90
"2012-01-04 12:40:50.6",37720280.00,1.45,-2.93,0.42,30.02,0.00,14.90
"2012-01-04 12:40:50.65",37720281.00,1.53,-2.74,0.11,29.99,0.00,14.90
"2012-01-04 12:40:50.7",37720282.00,2.30,-2.54,0.53,30.12,0.00,14.90
"2012-01-04 12:40:50.75",37720283.00,2.11,-2.18,0.31,30.15,0.00,14.90
"2012-01-04 12:40:50.8",37720284.00,2.27,-2.35,0.92,30.16,0.00,14.90
"2012-01-04 12:40:50.85",37720285.00,2.37,-2.48,0.31,30.47,0.00,14.90
"2012-01-04 12:40:50.9",37720286.00,2.02,-2.54,0.00,30.29,0.00,14.90
"2012-01-04 12:40:50.95",37720287.00,1.81,-2.66,0.18,30.43,0.00,14.90
"2012-01-04 12:40:51",37720288.00,2.46,-2.32,0.05,30.18,0.00,14.90
"2012-01-04 12:40:51.05",37720289.00,2.20,-2.69,-0.33,29.86,0.00,14.90
"2012-01-04 12:40:51.1",37720290.00,2.23,-2.98,-0.35,29.20,0.00,14.90
"2012-01-04 12:40:51.15",37720291.00,2.45,-3.12,0.05,28.72,0.00,14.90
"2012-01-04 12:40:51.2",37720292.00,2.42,-3.43,0.06,29.63,0.00,14.90
"2012-01-04 12:40:51.25",37720293.00,2.54,-3.16,0.77,29.34,0.00,14.90
"2012-01-04 12:40:51.3",37720294.00,2.55,-3.29,0.54,29.23,0.00,14.90
"2012-01-04 12:40:51.35",37720295.00,2.65,-3.41,0.28,28.64,0.00,14.90
"2012-01-04 12:40:51.4",37720296.00,2.75,-3.48,0.32,27.97,0.00,14.90
"2012-01-04 12:40:51.45",37720297.00,2.66,-3.41,0.12,27.97,0.00,14.90
"2012-01-04 12:40:51.5",37720298.00,2.50,-3.33,0.13,27.97,0.00,14.90
"2012-01-04 12:40:51.55",37720299.00,2.51,-3.23,0.12,27.90,0.00,14.90
"2012-01-04 12:40:51.6",37720300.00,2.52,-3.15,0.05,27.88,0.00,14.90
"2012-01-04 12:40:51.65",37720301.00,2.50,-3.10,-0.08,27.89,0.00,14.90
"2012-01-04 12:40:51.7",37720302.00,2.74,-3.20,-0.02,27.90,0.00,14.90
"2012-01-04 12:40:51.75",37720303.00,2.70,-3.29,0.00,27.90,0.00,14.90
"2012-01-04 12:40:51.8",37720304.00,2.70,-3.37,0.00,27.85,0.00,14.90
"2012-01-04 12:40:51.85",37720305.00,2.58,-3.62,-0.03,27.90,0.00,14.90
"2012-01-04 12:40:51.9",37720306.00,2.63,-3.45,0.22,28.02,0.00,14.90
"2012-01-04 12:40:51.95",37720307.00,2.98,-3.29,-0.16,27.92,0.00,14.90
"2012-01-04 12:40:52",37720308.00,3.08,-3.16,-0.28,27.97,0.00,14.90
"2012-01-04 12:40:52.05",37720309.00,2.85,-2.86,-0.36,27.93,0.00,14.90
"2012-01-04 12:40:52.1",37720310.00,2.57,-3.10,-0.37,27.97,0.00,14.90
"2012-01-04 12:40:52.15",37720311.00,2.71,-2.95,-0.43,27.90,0.00,14.90
"2012-01-04 12:40:52.2",37720312.00,2.52,-2.81,-1.19,27.89,0.00,14.90
"2012-01-04 12:40:52.25",37720313.00,2.56,-2.81,-1.07,28.01,0.00,14.90
"2012-01-04 12:40:52.3",37720314.00,2.40,-3.10,-1.17,27.97,0.00,14.90
"2012-01-04 12:40:52.35",37720315.00,2.24,-3.04,-1.23,27.89,0.00,14.90
"2012-01-04 12:40:52.4",37720316.00,2.15,-3.04,-1.27,27.89,0.00,14.90
"2012-01-04 12:40:52.45",37720317.00,2.18,-2.91,-1.15,27.89,0.00,14.90
"2012-01-04 12:40:52.5",37720318.00,2.59,-2.75,-0.79,27.87,0.00,14.90
"2012-01-04 12:40:52.55",37720319.00,2.77,-2.95,-0.91,27.93,0.00,14.90
"2012-01-04 12:40:52.6",37720320.00,2.86,-3.05,-0.76,27.90,0.00,14.90
"2012-01-04 12:40:52.65",37720321.00,2.77,-3.32,-0.67,27.85,0.00,14.90
"2012-01-04 12:40:52.7",37720322.00,2.47,-3.15,-0.93,27.93,0.00,14.90
"2012-01-04 12:40:52.75",37720323.00,2.52,-2.98,-1.06,27.89,0.00,14.90
"2012-01-04 12:40:52.8",37720324.00,2.30,-2.84,-0.79,27.87,0.00,14.90
"2012-01-04 12:40:52.85",37720325.00,2.50,-2.83,-0.50,27.80,0.00,14.90
"2012-01-04 12:40:52.9",37720326.00,2.71,-2.95,-0.28,27.89,0.00,14.90
"2012-01-04 12:40:52.95",37720327.00,2.77,-2.82,-0.19,27.87,0.00,14.90
"2012-01-04 12:40:53",37720328.00,2.59,-3.13,-0.15,27.90,0.00,14.90
"2012-01-04 12:40:53.05",37720329.00,2.90,-2.95,-0.16,27.90,0.00,14.90
"2012-01-04 12:40:53.1",37720330.00,2.75,-3.11,-0.10,27.93,0.00,14.90
"2012-01-04 12:40:53.15",37720331.00,2.92,-2.85,-0.08,27.97,0.00,14.90
"2012-01-04 12:40:53.2",37720332.00,3.02,-3.02,0.05,28.00,0.00,14.90
"2012-01-04 12:40:53.25",37720333.00,2.96,-2.95,0.10,28.00,0.00,14.90
"2012-01-04 12:40:53.3",37720334.00,2.87,-2.86,-0.01,28.02,0.00,14.90
"2012-01-04 12:40:53.35",37720335.00,3.06,-2.78,-0.01,27.93,0.00,14.90
"2012-01-04 12:40:53.4",37720336.00,2.91,-2.95,-0.23,27.99,0.00,14.90
"2012-01-04 12:40:53.45",37720337.00,2.92,-2.99,-0.37,27.99,0.00,14.90
"2012-01-04 12:40:53.5",37720338.00,3.09,-3.09,-0.77,27.97,0.00,14.90
"2012-01-04 12:40:53.55",37720339.00,3.36,-3.37,-0.94,28.01,0.00,14.90
"2012-01-04 12:40:53.6",37720340.00,3.25,-3.74,-0.73,27.98,0.00,14.90
"2012-01-04 12:40:53.65",37720341.00,3.68,-3.33,-0.19,28.27,0.00,14.90
"2012-01-04 12:40:53.7",37720342.00,3.56,-3.21,-0.31,28.20,0.00,14.90
"2012-01-04 12:40:53.75",37720343.00,3.58,-3.26,-0.34,28.19,0.00,14.90
"2012-01-04 12:40:53.8",37720344.00,3.77,-3.16,-0.46,28.32,0.00,14.90
"2012-01-04 12:40:53.85",37720345.00,3.99,-2.88,-0.40,28.26,0.00,14.90
"2012-01-04 12:40:53.9",37720346.00,3.80,-2.89,-0.52,28.15,0.00,14.90
"2012-01-04 12:40:53.95",37720347.00,3.70,-3.08,-0.47,28.20,0.00,14.90
"2012-01-04 12:40:54",37720348.00,3.68,-3.25,-0.35,28.15,0.00,14.90
"2012-01-04 12:40:54.05",37720349.00,3.65,-3.20,-0.18,28.29,0.00,14.90
"2012-01-04 12:40:54.1",37720350.00,3.87,-3.25,-0.19,28.41,0.00,14.90
"2012-01-04 12:40:54.15",37720351.00,3.95,-3.36,-0.05,28.47,0.00,14.90
"2012-01-04 12:40:54.2",37720352.00,4.05,-3.13,-0.02,28.50,0.00,14.90
"2012-01-04 12:40:54.25",37720353.00,3.95,-3.06,-0.19,28.43,0.00,14.90
"2012-01-04 12:40:54.3",37720354.00,3.91,-3.24,-0.23,28.41,0.00,14.90
"2012-01-04 12:40:54.35",37720355.00,3.93,-2.80,-0.43,28.24,0.00,14.90
"2012-01-04 12:40:54.4",37720356.00,3.69,-2.61,-0.48,28.33,0.00,14.90
"2012-01-04 12:40:54.45",37720357.00,3.49,-2.77,-0.24,28.31,0.00,14.90
"2012-01-04 12:40:54.5",37720358.00,3.20,-3.21,-0.17,28.59,0.00,14.90
"2012-01-04 12:40:54.55",37720359.00,3.59,-3.15,-0.40,28.43,0.00,14.90
"2012-01-04 12:40:54.6",37720360.00,4.03,-2.60,-0.78,28.84,0.00,14.90
"2012-01-04 12:40:54.65",37720361.00,3.90,-2.65,-0.99,28.69,0.00,14.90
"2012-01-04 12:40:54.7",37720362.00,3.93,-3.11,-1.00,28.69,0.00,14.90
"2012-01-04 12:40:54.75",37720363.00,3.88,-3.26,-0.58,28.60,0.00,14.90
"2012-01-04 12:40:54.8",37720364.00,3.99,-3.28,-0.47,28.72,0.00,14.90
"2012-01-04 12:40:54.85",37720365.00,4.09,-3.54,-0.06,28.72,0.00,14.90
"2012-01-04 12:40:54.9",37720366.00,4.04,-3.20,-0.28,28.88,0.00,14.90
"2012-01-04 12:40:54.95",37720367.00,4.04,-3.35,-1.04,28.85,0.00,14.90
"2012-01-04 12:40:55",37720368.00,4.15,-3.15,-0.51,28.89,0.00,14.90
"2012-01-04 12:40:55.05",37720369.00,4.18,-3.13,-0.88,28.72,0.00,14.90
"2012-01-04 12:40:55.1",37720370.00,4.04,-3.04,-1.20,28.71,0.00,14.80
"2012-01-04 12:40:55.15",37720371.00,4.14,-2.57,-0.68,28.90,0.00,14.80
"2012-01-04 12:40:55.2",37720372.00,4.17,-2.37,-0.62,28.77,0.00,14.80
"2012-01-04 12:40:55.25",37720373.00,4.35,-2.94,-1.04,28.91,0.00,14.80
"2012-01-04 12:40:55.3",37720374.00,4.26,-2.95,-1.16,28.99,0.00,14.80
"2012-01-04 12:40:55.35",37720375.00,3.98,-3.26,-0.85,28.96,0.00,14.80
"2012-01-04 12:40:55.4",37720376.00,4.12,-3.47,-0.84,29.17,0.00,14.80
"2012-01-04 12:40:55.45",37720377.00,3.86,-3.29,-0.55,29.21,0.00,14.80
"2012-01-04 12:40:55.5",37720378.00,3.39,-3.79,-0.31,29.24,0.00,14.80
"2012-01-04 12:40:55.55",37720379.00,3.33,-3.71,-0.50,29.28,0.00,14.80
"2012-01-04 12:40:55.6",37720380.00,3.16,-3.85,-0.88,29.16,0.00,14.80
"2012-01-04 12:40:55.65",37720381.00,3.19,-3.73,-0.65,29.16,0.00,14.80
"2012-01-04 12:40:55.7",37720382.00,3.19,-3.73,-0.58,29.19,0.00,14.80
"2012-01-04 12:40:55.75",37720383.00,3.21,-4.27,-0.37,29.08,0.00,14.80
"2012-01-04 12:40:55.8",37720384.00,3.68,-5.03,0.38,28.89,0.00,14.80
"2012-01-04 12:40:55.85",37720385.00,3.73,-5.03,0.46,28.89,0.00,14.80
"2012-01-04 12:40:55.9",37720386.00,4.23,-4.44,0.02,28.85,0.00,14.80
"2012-01-04 12:40:55.95",37720387.00,4.50,-4.51,0.00,28.77,0.00,14.80
"2012-01-04 12:40:56",37720388.00,4.78,-4.39,0.11,28.63,0.00,14.80
"2012-01-04 12:40:56.05",37720389.00,4.78,-4.65,0.43,28.88,0.00,14.80
"2012-01-04 12:40:56.1",37720390.00,3.89,-4.37,0.70,29.11,0.00,14.80
"2012-01-04 12:40:56.15",37720391.00,3.76,-3.96,0.31,28.89,0.00,14.80
"2012-01-04 12:40:56.2",37720392.00,3.83,-3.89,0.00,28.80,0.00,14.80
"2012-01-04 12:40:56.25",37720393.00,3.79,-4.06,-0.02,28.66,0.00,14.80
"2012-01-04 12:40:56.3",37720394.00,3.58,-4.06,0.06,28.66,0.00,14.80
"2012-01-04 12:40:56.35",37720395.00,3.40,-4.33,-0.12,28.58,0.00,14.80
"2012-01-04 12:40:56.4",37720396.00,3.24,-4.32,-0.11,28.56,0.00,14.80
"2012-01-04 12:40:56.45",37720397.00,3.19,-3.79,-0.59,28.84,0.00,14.80
"2012-01-04 12:40:56.5",37720398.00,3.11,-3.41,-0.62,28.76,0.00,14.80
"2012-01-04 12:40:56.55",37720399.00,3.05,-3.15,-0.64,28.59,0.00,14.80
"2012-01-04 12:40:56.6",37720400.00,3.17,-3.31,-0.77,28.31,0.00,14.80
"2012-01-04 12:40:56.65",37720401.00,2.91,-3.30,-0.51,28.42,0.00,14.80
"2012-01-04 12:40:56.7",37720402.00,2.95,-3.40,-0.64,28.33,0.00,14.80
"2012-01-04 12:40:56.75",37720403.00,3.25,-3.44,-0.81,28.32,0.00,14.80
"2012-01-04 12:40:56.8",37720404.00,3.25,-3.26,-0.78,28.26,0.00,14.80
"2012-01-04 12:40:56.85",37720405.00,3.36,-3.26,-0.55,28.24,0.00,14.80
"2012-01-04 12:40:56.9",37720406.00,3.27,-3.23,-0.44,28.19,0.00,14.80
"2012-01-04 12:40:56.95",37720407.00,3.11,-3.09,-0.67,28.14,0.00,14.80
"2012-01-04 12:40:57",37720408.00,3.18,-3.08,-0.40,28.37,0.00,14.80
"2012-01-04 12:40:57.05",37720409.00,3.39,-3.17,-0.25,28.58,0.00,14.80
"2012-01-04 12:40:57.1",37720410.00,3.45,-3.33,-0.03,28.81,0.00,14.80
"2012-01-04 12:40:57.15",37720411.00,3.40,-3.18,-0.25,28.91,0.00,14.80
"2012-01-04 12:40:57.2",37720412.00,3.30,-3.19,-0.32,28.85,0.00,14.80
