"TOA5","42214","CR1000","42214","CR1000.Std.22","CPU:MAIZ_PIPE_SLOWSEQ_visto_corto.CR1","14486","Table2"
"2012-01-04 11:50:49.5",37660482.00,2.28,-0.76,0.03,27.24,0.00,15.00
"2012-01-04 11:50:49.55",37660483.00,2.35,-0.66,0.13,26.91,0.00,15.00
"2012-01-04 11:50:49.6",37660484.00,2.26,-0.68,0.24,26.96,0.00,15.00
"2012-01-04 11:50:49.65",37660485.00,2.33,-0.83,0.06,26.95,0.00,15.00
"2012-01-04 11:50:49.7",37660486.00,2.11,-1.34,-0.09,26.96,0.00,15.00
"2012-01-04 11:50:49.75",37660487.00,1.99,-1.54,0.00,27.00,0.00,15.00
"2012-01-04 11:50:49.8",37660488.00,2.08,-1.45,0.12,26.96,0.00,15.00
"2012-01-04 11:50:49.85",37660489.00,2.27,-1.83,0.34,26.91,0.00,15.00
"2012-01-04 11:50:49.9",37660490.00,2.35,-1.74,-0.02,26.95,0.00,15.00
"2012-01-04 11:50:49.95",37660491.00,2.30,-1.85,-0.11,26.95,0.00,15.00
"2012-01-04 11:50:50",37660492.00,2.23,-1.79,-0.11,27.00,0.00,15.00
"2012-01-04 11:50:50.05",37660493.00,2.29,-1.79,0.14,27.40,0.00,15.00
"2012-01-04 11:50:50.1",37660494.00,2.17,-1.66,0.28,27.48,0.00,15.00
"2012-01-04 11:50:50.15",37660495.00,2.05,-1.80,-0.06,27.27,0.00,15.00
"2012-01-04 11:50:50.2",37660496.00,2.03,-1.84,-0.03,27.02,0.00,15.00
"2012-01-04 11:50:50.25",37660497.00,2.18,-1.80,-0.06,26.88,0.00,15.00
"2012-01-04 11:50:50.3",37660498.00,2.15,-1.79,-0.15,26.83,0.00,15.00
"2012-01-04 11:50:50.35",37660499.00,2.05,-1.80,-0.18,26.83,0.00,15.00
"2012-01-04 11:50:50.4",37660500.00,2.10,-1.78,-0.10,26.88,0.00,15.00
"2012-01-04 11:50:50.45",37660501.00,2.12,-1.71,-0.08,26.79,0.00,15.00
"2012-01-04 11:50:50.5",37660502.00,2.18,-1.62,-0.06,26.88,0.00,15.00
"2012-01-04 11:50:50.55",37660503.00,2.14,-1.71,-0.02,27.05,0.00,15.00
"2012-01-04 11:50:50.6",37660504.00,2.25,-1.52,-0.02,27.19,0.00,15.00
"2012-01-04 11:50:50.65",37660505.00,2.39,-1.57,-0.06,27.05,0.00,15.00
"2012-01-04 11:50:50.7",37660506.00,2.62,-1.68,-0.12,27.14,0.00,15.00
"2012-01-04 11:50:50.75",37660507.00,2.76,-1.78,0.00,27.32,0.00,15.00
"2012-01-04 11:50:50.8",37660508.00,2.99,-1.98,0.06,27.35,0.00,15.00
"2012-01-04 11:50:50.85",37660509.00,2.97,-2.13,0.23,27.49,0.00,15.00
"2012-01-04 11:50:50.9",37660510.00,2.78,-2.03,0.21,27.53,0.00,15.00
"2012-01-04 11:50:50.95",37660511.00,2.90,-1.79,-0.01,27.44,0.00,15.00
"2012-01-04 11:50:51",37660512.00,3.05,-1.58,0.02,27.53,0.00,15.00
"2012-01-04 11:50:51.05",37660513.00,3.10,-1.71,-0.27,27.58,0.00,15.00
"2012-01-04 11:50:51.1",37660514.00,3.04,-1.84,0.41,27.66,0.00,15.00
"2012-01-04 11:50:51.15",37660515.00,2.70,-1.83,0.31,27.83,0.00,15.00
"2012-01-04 11:50:51.2",37660516.00,2.21,-2.14,0.23,27.74,0.00,15.00
"2012-01-04 11:50:51.25",37660517.00,2.05,-2.07,0.27,27.65,0.00,15.00
"2012-01-04 11:50:51.3",37660518.00,1.99,-2.12,0.04,27.62,0.00,15.00
"2012-01-04 11:50:51.35",37660519.00,2.15,-1.96,0.30,27.84,0.00,15.00
"2012-01-04 11:50:51.4",37660520.00,2.50,-2.25,0.44,27.87,0.00,15.00
"2012-01-04 11:50:51.45",37660521.00,2.40,-2.12,0.18,27.79,0.00,15.00
"2012-01-04 11:50:51.5",37660522.00,1.99,-1.75,0.94,28.00,0.00,15.00
"2012-01-04 11:50:51.55",37660523.00,2.28,-1.71,0.76,27.93,0.00,15.00
"2012-01-04 11:50:51.6",37660524.00,2.76,-1.86,0.65,27.94,0.00,15.00
"2012-01-04 11:50:51.65",37660525.00,2.71,-1.72,0.20,27.88,0.00,15.00
"2012-01-04 11:50:51.8",37660526.00,2.92,-1.21,0.30,27.79,0.00,15.00
"2012-01-04 11:50:51.85",37660527.00,2.88,-0.77,0.37,27.83,0.00,15.00
"2012-01-04 11:50:51.9",37660528.00,2.83,-0.97,0.25,28.19,0.00,15.00
"2012-01-04 11:50:51.95",37660529.00,2.88,-0.96,0.31,28.19,0.00,15.00
"2012-01-04 11:50:52",37660530.00,2.76,-1.00,0.25,28.12,0.00,15.00
"2012-01-04 11:50:52.05",37660531.00,2.69,-1.26,0.63,28.14,0.00,15.00
"2012-01-04 11:50:52.1",37660532.00,2.53,-1.38,0.67,28.19,0.00,15.00
"2012-01-04 11:50:52.15",37660533.00,2.40,-1.50,0.57,28.02,0.00,15.00
"2012-01-04 11:50:52.2",37660534.00,2.47,-1.12,0.30,27.67,0.00,15.00
"2012-01-04 11:50:52.25",37660535.00,2.55,-1.17,0.11,27.57,0.00,15.00
"2012-01-04 11:50:52.3",37660536.00,3.04,-1.41,-0.43,27.98,0.00,15.00
"2012-01-04 11:50:52.35",37660537.00,2.77,-1.44,-0.37,28.24,0.00,15.00
"2012-01-04 11:50:52.4",37660538.00,2.65,-1.05,-0.76,27.36,0.00,15.00
"2012-01-04 11:50:52.45",37660539.00,2.47,-1.17,-0.81,26.96,0.00,15.00
"2012-01-04 11:50:52.5",37660540.00,2.58,-1.12,-0.72,26.91,0.00,15.00
"2012-01-04 11:50:52.55",37660541.00,3.41,-1.13,-0.61,26.92,0.00,15.00
"2012-01-04 11:50:52.6",37660542.00,3.44,-1.31,-0.67,26.87,0.00,15.00
"2012-01-04 11:50:52.65",37660543.00,3.98,-1.32,-0.44,26.88,0.00,15.00
"2012-01-04 11:50:52.7",37660544.00,3.83,-1.51,-0.35,26.79,0.00,15.00
"2012-01-04 11:50:52.75",37660545.00,3.93,-1.41,-0.45,26.97,0.00,15.00
"2012-01-04 11:50:52.8",37660546.00,3.78,-1.54,-0.51,27.00,0.00,15.00
"2012-01-04 11:50:52.85",37660547.00,3.52,-1.47,-0.97,27.04,0.00,15.00
"2012-01-04 11:50:52.9",37660548.00,3.48,-1.26,-0.99,26.99,0.00,15.00
"2012-01-04 11:50:52.95",37660549.00,3.50,-1.22,-0.81,26.96,0.00,15.00
"2012-01-04 11:50:53",37660550.00,3.63,-1.05,-0.69,27.01,0.00,15.00
"2012-01-04 11:50:53.05",37660551.00,3.85,-1.38,-0.45,26.97,0.00,15.00
"2012-01-04 11:50:53.1",37660552.00,3.94,-1.46,-0.56,27.09,0.00,15.00
"2012-01-04 11:50:53.15",37660553.00,3.82,-1.33,-0.43,27.10,0.00,15.00
"2012-01-04 11:50:53.2",37660554.00,4.19,-1.36,0.23,27.24,0.00,15.00
"2012-01-04 11:50:53.25",37660555.00,4.50,-2.05,0.08,27.67,0.00,15.00
"2012-01-04 11:50:53.3",37660556.00,4.13,-1.85,0.07,27.66,0.00,15.00
"2012-01-04 11:50:53.35",37660557.00,4.43,-0.97,-0.01,27.50,0.00,15.00
"2012-01-04 11:50:53.4",37660558.00,4.61,-1.31,-0.07,27.63,0.00,15.00
"2012-01-04 11:50:53.45",37660559.00,4.27,-1.63,0.05,27.36,0.00,15.00
"2012-01-04 11:50:53.5",37660560.00,4.88,-1.77,-0.31,27.19,0.00,15.00
"2012-01-04 11:50:53.55",37660561.00,4.81,-2.01,-0.27,27.02,0.00,15.00
"2012-01-04 11:50:53.6",37660562.00,4.80,-2.42,0.02,27.04,0.00,15.00
"2012-01-04 11:50:53.65",37660563.00,4.84,-2.42,-0.24,27.06,0.00,15.00
"2012-01-04 11:50:53.7",37660564.00,4.79,-2.79,-0.21,27.04,0.00,15.00
"2012-01-04 11:50:53.75",37660565.00,4.62,-2.67,-0.42,27.26,0.00,15.00
"2012-01-04 11:50:53.8",37660566.00,4.65,-2.71,-0.29,27.28,0.00,15.00
"2012-01-04 11:50:53.85",37660567.00,4.83,-2.75,-0.11,27.18,0.00,15.00
"2012-01-04 11:50:53.9",37660568.00,4.35,-2.90,-0.11,27.14,0.00,15.00
"2012-01-04 11:50:53.95",37660569.00,4.22,-2.94,0.00,27.27,0.00,15.00
"2012-01-04 11:50:54",37660570.00,4.22,-2.15,-0.10,27.36,0.00,15.00
"2012-01-04 11:50:54.05",37660571.00,4.34,-2.15,-0.47,27.32,0.00,15.00
"2012-01-04 11:50:54.1",37660572.00,4.02,-2.86,-0.47,27.30,0.00,15.00
"2012-01-04 11:50:54.15",37660573.00,4.06,-2.70,-0.61,27.32,0.00,15.00
"2012-01-04 11:50:54.2",37660574.00,4.05,-2.09,-0.99,27.35,0.00,15.00
"2012-01-04 11:50:54.25",37660575.00,4.29,-2.31,-1.22,27.41,0.00,15.00
"2012-01-04 11:50:54.3",37660576.00,4.39,-2.21,-1.23,27.44,0.00,15.00
"2012-01-04 11:50:54.35",37660577.00,3.90,-2.22,-1.09,27.40,0.00,15.00
"2012-01-04 11:50:54.4",37660578.00,3.89,-2.48,-0.49,27.43,0.00,15.00
"2012-01-04 11:50:54.45",37660579.00,3.89,-2.95,-0.45,27.41,0.00,15.00
"2012-01-04 11:50:54.5",37660580.00,3.94,-2.37,-0.78,27.49,0.00,15.00
"2012-01-04 11:50:54.55",37660581.00,4.50,-2.34,0.25,27.44,0.00,15.00
"2012-01-04 11:50:54.6",37660582.00,4.26,-2.25,0.15,27.53,0.00,15.00
"2012-01-04 11:50:54.65",37660583.00,4.29,-2.29,0.11,27.55,0.00,15.00
"2012-01-04 11:50:54.7",37660584.00,4.24,-1.98,0.01,27.62,0.00,15.00
"2012-01-04 11:50:54.75",37660585.00,4.17,-2.45,-0.02,27.63,0.00,15.00
"2012-01-04 11:50:54.8",37660586.00,4.62,-2.42,0.40,27.54,0.00,15.00
"2012-01-04 11:50:54.85",37660587.00,5.04,-1.48,-0.02,27.75,0.00,15.00
"2012-01-04 11:50:54.9",37660588.00,5.31,-2.15,1.02,27.64,0.00,15.00
"2012-01-04 11:50:54.95",37660589.00,4.98,-1.08,0.66,27.62,0.00,15.00
"2012-01-04 11:50:55",37660590.00,5.09,-1.46,0.61,27.68,0.00,15.00
"2012-01-04 11:50:55.05",37660591.00,4.77,-1.06,0.07,27.53,0.00,15.00
"2012-01-04 11:50:55.1",37660592.00,4.79,-0.65,-0.18,27.46,0.00,15.00
"2012-01-04 11:50:55.15",37660593.00,5.30,-1.02,-0.21,27.59,0.00,15.00
"2012-01-04 11:50:55.2",37660594.00,4.93,-1.26,-0.10,27.56,0.00,15.00
"2012-01-04 11:50:55.25",37660595.00,4.47,-1.03,0.14,27.59,0.00,15.00
"2012-01-04 11:50:55.3",37660596.00,4.07,-0.75,-0.40,27.59,0.00,15.00
"2012-01-04 11:50:55.35",37660597.00,4.42,-1.03,-0.71,27.52,0.00,15.00
"2012-01-04 11:50:55.4",37660598.00,4.43,-1.07,-0.82,27.57,0.00,15.00
"2012-01-04 11:50:55.45",37660599.00,4.35,-1.11,-0.46,27.52,0.00,15.00
"2012-01-04 11:50:55.5",37660600.00,4.03,-1.41,-0.65,27.57,0.00,15.00
"2012-01-04 11:50:55.55",37660601.00,4.08,-1.17,-0.54,27.50,0.00,15.00
"2012-01-04 11:50:55.6",37660602.00,4.42,-0.88,-0.27,27.45,0.00,15.00
"2012-01-04 11:50:55.65",37660603.00,4.30,-0.32,-0.80,27.62,0.00,15.00
"2012-01-04 11:50:55.7",37660604.00,4.15,-0.29,-0.60,27.54,0.00,15.00
"2012-01-04 11:50:55.75",37660605.00,4.06,-0.57,-0.28,27.62,0.00,15.00
"2012-01-04 11:50:55.8",37660606.00,4.15,-0.06,-0.22,27.62,0.00,15.00
"2012-01-04 11:50:55.85",37660607.00,4.12,0.11,-0.20,27.59,0.00,15.00
"2012-01-04 11:50:55.9",37660608.00,4.08,0.55,-0.22,27.67,0.00,15.00
"2012-01-04 11:50:55.95",37660609.00,3.97,0.67,-0.37,27.67,0.00,15.00
"2012-01-04 11:50:56",37660610.00,3.85,0.30,-0.50,27.58,0.00,15.00
"2012-01-04 11:50:56.05",37660611.00,4.05,-0.00,-0.39,27.54,0.00,15.00
"2012-01-04 11:50:56.1",37660612.00,4.20,0.14,-0.27,27.67,0.00,15.00
"2012-01-04 11:50:56.15",37660613.00,4.02,-0.00,-0.34,27.66,0.00,15.00
"2012-01-04 11:50:56.2",37660614.00,3.97,-0.28,-0.35,27.58,0.00,15.00
"2012-01-04 11:50:56.25",37660615.00,3.83,-0.28,-0.41,27.58,0.00,15.00
"2012-01-04 11:50:56.3",37660616.00,3.69,-0.31,-0.34,27.61,0.00,15.00
"2012-01-04 11:50:56.35",37660617.00,3.34,-0.21,-0.42,27.66,0.00,15.00
"2012-01-04 11:50:56.4",37660618.00,3.02,-0.17,-0.44,27.71,0.00,15.00
"2012-01-04 11:50:56.45",37660619.00,2.96,-0.04,-0.29,27.71,0.00,15.00
"2012-01-04 11:50:56.5",37660620.00,3.27,-0.07,-0.12,27.79,0.00,15.00
"2012-01-04 11:50:56.55",37660621.00,3.37,-0.49,-0.09,27.63,0.00,15.00
"2012-01-04 11:50:56.6",37660622.00,3.27,-0.65,0.21,27.66,0.00,15.00
"2012-01-04 11:50:56.65",37660623.00,3.52,-0.82,0.42,27.60,0.00,15.00
"2012-01-04 11:50:56.7",37660624.00,4.22,-1.28,0.49,27.85,0.00,15.00
"2012-01-04 11:50:56.75",37660625.00,4.38,-1.17,0.70,27.71,0.00,15.00
"2012-01-04 11:50:56.8",37660626.00,4.13,-0.87,0.83,27.73,0.00,15.00
"2012-01-04 11:50:56.85",37660627.00,4.05,-0.83,0.31,27.76,0.00,15.00
"2012-01-04 11:50:56.9",37660628.00,3.93,-0.51,-0.14,27.79,0.00,15.00
"2012-01-04 11:50:56.95",37660629.00,4.23,-0.04,-0.16,27.76,0.00,15.00
"2012-01-04 11:50:57",37660630.00,4.05,0.06,0.22,27.90,0.00,15.00
"2012-01-04 11:50:57.05",37660631.00,3.88,-0.00,0.00,27.80,0.00,15.00
"2012-01-04 11:50:57.1",37660632.00,3.94,-0.29,-0.15,27.70,0.00,15.00
"2012-01-04 11:50:57.15",37660633.00,3.82,-0.17,-0.22,27.68,0.00,15.00
"2012-01-04 11:50:57.2",37660634.00,3.67,-0.16,-0.16,27.72,0.00,15.00
"2012-01-04 11:50:57.25",37660635.00,3.57,-0.07,-0.14,27.68,0.00,15.00
"2012-01-04 11:50:57.3",37660636.00,3.69,-0.17,-0.29,27.68,0.00,15.00
"2012-01-04 11:50:57.35",37660637.00,3.79,-0.25,-0.52,27.61,0.00,15.00
"2012-01-04 11:50:57.4",37660638.00,3.89,-0.54,-0.22,27.58,0.00,15.00
"2012-01-04 11:50:57.45",37660639.00,3.68,-0.59,-0.08,27.58,0.00,15.00
"2012-01-04 11:50:57.5",37660640.00,3.66,-0.67,-0.14,27.54,0.00,15.00
"2012-01-04 11:50:57.55",37660641.00,3.82,-0.29,0.00,27.58,0.00,15.00
"2012-01-04 11:50:57.6",37660642.00,3.90,0.25,-0.27,27.72,0.00,15.00
"2012-01-04 11:50:57.65",37660643.00,3.92,0.30,-0.14,27.61,0.00,15.00
"2012-01-04 11:50:57.7",37660644.00,3.84,0.29,-0.30,27.61,0.00,15.00
"2012-01-04 11:50:57.75",37660645.00,3.87,0.23,-0.56,27.70,0.00,15.00
"2012-01-04 11:50:57.8",37660646.00,4.20,-0.07,-0.77,27.66,0.00,15.00
"2012-01-04 11:50:57.85",37660647.00,4.35,-0.50,-0.56,27.61,0.00,15.00
"2012-01-04 11:50:57.9",37660648.00,4.33,-0.33,-0.36,27.48,0.00,15.00
"2012-01-04 11:50:57.95",37660649.00,4.23,-0.45,-0.53,27.66,0.00,15.00
"2012-01-04 11:50:58",37660650.00,4.16,-0.83,-0.72,27.64,0.00,15.00
"2012-01-04 11:50:58.05",37660651.00,4.32,-0.75,-0.72,27.66,0.00,15.00
"2012-01-04 11:50:58.1",37660652.00,4.23,-0.54,-0.79,27.50,0.00,15.00
"2012-01-04 11:50:58.15",37660653.00,4.22,-0.25,-0.76,27.48,0.00,15.00
"2012-01-04 11:50:58.2",37660654.00,4.32,0.06,-0.86,27.45,0.00,15.00
"2012-01-04 11:50:58.25",37660655.00,4.25,0.19,-0.85,27.45,0.00,15.00
"2012-01-04 11:50:58.3",37660656.00,4.15,0.12,-0.83,27.42,0.00,15.00
"2012-01-04 11:50:58.35",37660657.00,4.27,0.14,-0.67,27.48,0.00,15.00
"2012-01-04 11:50:58.4",37660658.00,4.09,0.19,-0.63,27.50,0.00,15.00
"2012-01-04 11:50:58.45",37660659.00,4.02,0.19,-0.52,27.45,0.00,15.00
"2012-01-04 11:50:58.5",37660660.00,3.74,0.16,-0.68,27.49,0.00,15.00
"2012-01-04 11:50:58.55",37660661.00,3.47,-0.07,-0.81,27.47,0.00,15.00
"2012-01-04 11:50:58.6",37660662.00,3.43,-0.16,-0.53,27.53,0.00,15.00
"2012-01-04 11:50:58.65",37660663.00,3.42,0.07,-0.54,27.63,0.00,15.00
"2012-01-04 11:50:58.7",37660664.00,3.37,0.22,-0.86,27.80,0.00,15.00
"2012-01-04 11:50:58.75",37660665.00,2.91,-0.00,-0.83,27.74,0.00,15.00
"2012-01-04 11:50:58.8",37660666.00,3.18,-0.26,-0.40,28.00,0.00,15.00
"2012-01-04 11:50:58.85",37660667.00,2.99,-0.52,-0.71,28.00,0.00,15.00
"2012-01-04 11:50:58.9",37660668.00,2.91,-0.22,0.14,28.54,0.00,15.00
"2012-01-04 11:50:58.95",37660669.00,3.11,0.22,1.28,28.91,0.00,15.00
"2012-01-04 11:50:59",37660670.00,2.64,0.17,1.10,28.95,0.00,15.00
"2012-01-04 11:50:59.05",37660671.00,2.33,-0.12,0.98,28.81,0.00,15.00
"2012-01-04 11:50:59.1",37660672.00,1.70,-0.83,1.03,28.80,0.00,15.00
"2012-01-04 11:50:59.15",37660673.00,2.21,-0.20,1.35,28.71,0.00,15.00
"2012-01-04 11:50:59.2",37660674.00,2.41,-0.47,1.10,28.73,0.00,15.00
"2012-01-04 11:50:59.25",37660675.00,1.74,-0.00,1.52,28.72,0.00,15.00
"2012-01-04 11:50:59.3",37660676.00,1.99,-0.25,1.43,28.73,0.00,15.00
"2012-01-04 11:50:59.35",37660677.00,1.99,-0.79,1.26,28.71,0.00,15.00
"2012-01-04 11:50:59.4",37660678.00,1.86,0.04,1.40,28.51,0.00,15.00
"2012-01-04 11:50:59.45",37660679.00,2.54,0.06,0.54,28.28,0.00,15.00
"2012-01-04 11:50:59.5",37660680.00,2.68,-0.00,0.13,27.83,0.00,15.00
"2012-01-04 11:50:59.55",37660681.00,2.51,0.13,0.49,27.93,0.00,15.00
"2012-01-04 11:50:59.6",37660682.00,2.78,-0.17,0.49,28.02,0.00,15.00
"2012-01-04 11:50:59.65",37660683.00,2.75,0.03,0.53,28.17,0.00,15.00
"2012-01-04 11:50:59.7",37660684.00,2.82,0.16,0.92,28.10,0.00,15.00
"2012-01-04 11:50:59.75",37660685.00,2.51,0.28,0.55,28.02,0.00,15.00
"2012-01-04 11:50:59.8",37660686.00,2.64,0.20,0.30,27.98,0.00,15.00
"2012-01-04 11:50:59.85",37660687.00,2.72,0.20,0.11,27.90,0.00,15.00
"2012-01-04 11:50:59.9",37660688.00,2.38,0.12,0.17,27.79,0.00,15.00
"2012-01-04 11:50:59.95",37660689.00,2.61,0.07,0.16,27.84,0.00,15.00
"2012-01-04 11:51:00",37660690.00,2.87,-0.29,0.09,27.79,0.00,15.00
"2012-01-04 11:51:00.05",37660691.00,2.93,-0.59,-0.06,28.14,0.00,15.00
"2012-01-04 11:51:00.1",37660692.00,2.42,-0.64,0.07,28.02,0.00,15.00
"2012-01-04 11:51:00.15",37660693.00,2.24,-0.08,0.54,27.97,0.00,15.00
"2012-01-04 11:51:00.2",37660694.00,2.71,0.12,0.58,27.93,0.00,15.00
"2012-01-04 11:51:00.25",37660695.00,2.80,0.03,0.44,27.59,0.00,15.00
"2012-01-04 11:51:00.3",37660696.00,2.80,0.03,0.14,27.62,0.00,15.00
"2012-01-04 11:51:00.35",37660697.00,3.05,0.47,0.48,28.05,0.00,15.00
"2012-01-04 11:51:00.4",37660698.00,2.95,-0.32,0.57,28.23,0.00,15.00
"2012-01-04 11:51:00.45",37660699.00,2.46,-0.55,0.21,28.24,0.00,15.00
"2012-01-04 11:51:00.5",37660700.00,2.45,-0.92,-0.18,28.19,0.00,15.00
"2012-01-04 11:51:00.55",37660701.00,2.75,-1.21,-0.01,28.42,0.00,15.00
"2012-01-04 11:51:00.6",37660702.00,2.75,-1.09,0.00,28.50,0.00,15.00
"2012-01-04 11:51:00.65",37660703.00,2.76,-1.58,0.53,28.42,0.00,15.00
"2012-01-04 11:51:00.7",37660704.00,3.00,-1.41,0.06,28.03,0.00,15.00
"2012-01-04 11:51:00.75",37660705.00,3.05,-1.58,0.02,27.80,0.00,15.00
"2012-01-04 11:51:00.8",37660706.00,3.22,-1.74,-0.42,28.06,0.00,15.00
"2012-01-04 11:51:00.85",37660707.00,2.90,-1.47,0.05,28.28,0.00,15.00
"2012-01-04 11:51:00.9",37660708.00,2.49,-1.91,0.61,28.42,0.00,15.00
"2012-01-04 11:51:00.95",37660709.00,2.71,-2.16,0.46,28.41,0.00,15.00
"2012-01-04 11:51:01",37660710.00,2.87,-1.87,0.62,28.60,0.00,15.00
"2012-01-04 11:51:01.05",37660711.00,2.95,-1.58,0.68,28.75,0.00,15.00
"2012-01-04 11:51:01.1",37660712.00,2.49,-1.49,0.98,28.88,0.00,15.00
"2012-01-04 11:51:01.15",37660713.00,2.58,-1.87,0.53,28.85,0.00,15.00
"2012-01-04 11:51:01.2",37660714.00,2.32,-1.90,0.86,28.85,0.00,15.00
"2012-01-04 11:51:01.25",37660715.00,2.29,-2.02,1.10,28.97,0.00,15.00
"2012-01-04 11:51:01.3",37660716.00,2.03,-1.90,0.76,29.06,0.00,15.00
"2012-01-04 11:51:01.35",37660717.00,2.26,-1.59,0.25,28.59,0.00,15.00
"2012-01-04 11:51:01.4",37660718.00,2.14,-1.29,0.09,28.10,0.00,15.00
"2012-01-04 11:51:01.45",37660719.00,2.09,-1.21,-0.01,28.10,0.00,15.00
"2012-01-04 11:51:01.5",37660720.00,2.48,-1.25,-0.03,27.93,0.00,15.00
"2012-01-04 11:51:01.55",37660721.00,2.87,-1.70,-0.17,28.20,0.00,15.00
"2012-01-04 11:51:01.6",37660722.00,3.02,-1.79,-0.17,28.37,0.00,15.00
"2012-01-04 11:51:01.65",37660723.00,2.91,-1.59,0.01,28.37,0.00,15.00
"2012-01-04 11:51:01.7",37660724.00,3.06,-1.51,0.17,28.37,0.00,15.00
"2012-01-04 11:51:01.75",37660725.00,3.00,-1.47,0.51,28.43,0.00,15.00
"2012-01-04 11:51:01.8",37660726.00,2.83,-1.91,0.71,28.27,0.00,15.00
"2012-01-04 11:51:01.85",37660727.00,3.34,-2.59,0.39,28.54,0.00,15.00
"2012-01-04 11:51:01.9",37660728.00,3.68,-2.25,0.50,28.54,0.00,15.00
"2012-01-04 11:51:01.95",37660729.00,3.99,-2.42,0.73,28.58,0.00,15.00
"2012-01-04 11:51:02",37660730.00,3.63,-2.32,1.03,28.64,0.00,15.00
"2012-01-04 11:51:02.05",37660731.00,3.35,-2.12,0.93,28.64,0.00,15.00
"2012-01-04 11:51:02.1",37660732.00,3.04,-2.01,1.12,28.63,0.00,15.00
"2012-01-04 11:51:02.15",37660733.00,3.30,-1.68,0.97,28.75,0.00,15.00
"2012-01-04 11:51:02.2",37660734.00,2.88,-1.87,1.21,28.72,0.00,15.00
"2012-01-04 11:51:02.25",37660735.00,2.70,-2.26,0.99,28.53,0.00,15.00
"2012-01-04 11:51:02.3",37660736.00,3.03,-2.30,1.35,28.89,0.00,15.00
"2012-01-04 11:51:02.35",37660737.00,2.87,-2.17,1.66,29.22,0.00,15.00
"2012-01-04 11:51:02.4",37660738.00,2.62,-2.49,1.29,29.10,0.00,15.00
"2012-01-04 11:51:02.45",37660739.00,2.69,-1.68,0.90,29.16,0.00,15.00
"2012-01-04 11:51:02.5",37660740.00,2.72,-1.29,0.86,29.23,0.00,15.00
"2012-01-04 11:51:02.55",37660741.00,2.51,-1.43,1.00,29.13,0.00,15.00
"2012-01-04 11:51:02.6",37660742.00,2.38,-1.97,1.38,29.08,0.00,15.00
"2012-01-04 11:51:02.65",37660743.00,3.07,-1.69,1.26,29.14,0.00,15.00
"2012-01-04 11:51:02.7",37660744.00,4.04,-1.99,0.54,28.82,0.00,15.00
"2012-01-04 11:51:02.75",37660745.00,3.92,-1.66,0.48,28.95,0.00,15.00
"2012-01-04 11:51:02.8",37660746.00,3.67,-1.94,0.80,29.02,0.00,15.00
"2012-01-04 11:51:02.85",37660747.00,3.74,-1.24,1.52,29.21,0.00,15.00
"2012-01-04 11:51:02.9",37660748.00,4.42,-1.04,1.30,29.03,0.00,15.00
"2012-01-04 11:51:02.95",37660749.00,4.39,-0.95,0.80,28.85,0.00,15.00
"2012-01-04 11:51:03",37660750.00,4.47,-0.90,1.48,29.07,0.00,15.00
"2012-01-04 11:51:03.05",37660751.00,4.88,-0.55,0.90,28.76,0.00,15.00
"2012-01-04 11:51:03.1",37660752.00,5.30,-0.42,0.91,26.97,0.00,15.00
"2012-01-04 11:51:03.15",37660753.00,5.51,-0.82,0.81,27.80,0.00,15.00
"2012-01-04 11:51:03.2",37660754.00,5.49,-0.77,0.92,27.57,0.00,15.00
"2012-01-04 11:51:03.25",37660755.00,5.74,-0.30,1.01,27.95,0.00,15.00
"2012-01-04 11:51:03.3",37660756.00,5.82,-0.50,0.91,27.70,0.00,15.00
"2012-01-04 11:51:03.35",37660757.00,4.80,-0.34,1.31,28.41,0.00,15.00
"2012-01-04 11:51:03.4",37660758.00,4.47,0.03,1.44,28.85,0.00,15.00
"2012-01-04 11:51:03.45",37660759.00,4.70,-0.00,1.52,28.60,0.00,15.00
"2012-01-04 11:51:03.5",37660760.00,4.77,-0.11,1.17,26.53,0.00,15.00
"2012-01-04 11:51:03.55",37660761.00,4.62,-0.00,0.44,26.54,0.00,15.00
"2012-01-04 11:51:03.6",37660762.00,4.63,0.03,0.01,26.57,0.00,15.00
"2012-01-04 11:51:03.65",37660763.00,4.65,0.07,0.00,26.61,0.00,15.00
"2012-01-04 11:51:03.7",37660764.00,4.65,-0.15,-0.15,26.55,0.00,15.00
"2012-01-04 11:51:03.75",37660765.00,4.68,-0.13,-0.10,26.44,0.00,15.00
"2012-01-04 11:51:03.8",37660766.00,4.80,-0.05,-0.23,26.34,0.00,15.00
"2012-01-04 11:51:03.85",37660767.00,4.85,-0.07,-0.39,26.39,0.00,15.00
"2012-01-04 11:51:03.9",37660768.00,5.00,0.07,-0.33,26.36,0.00,15.00
"2012-01-04 11:51:03.95",37660769.00,5.05,0.03,-0.15,26.30,0.00,15.00
"2012-01-04 11:51:04",37660770.00,5.07,-0.03,-0.07,26.34,0.00,15.00
"2012-01-04 11:51:04.05",37660771.00,5.17,-0.11,-0.10,26.30,0.00,15.00
"2012-01-04 11:51:04.1",37660772.00,5.13,-0.08,-0.15,26.37,0.00,15.00
"2012-01-04 11:51:04.15",37660773.00,4.96,-0.04,-0.19,26.42,0.00,15.00
"2012-01-04 11:51:04.2",37660774.00,4.90,-0.07,-0.03,26.30,0.00,15.00
"2012-01-04 11:51:04.25",37660775.00,4.76,-0.24,0.13,26.36,0.00,15.00
