"TOA5","42214","CR1000","42214","CR1000.Std.22","CPU:MAIZ_PIPE_SLOWSEQ_visto_corto.CR1","14486","Table2"
"2012-01-04 11:09:11.8",37610714.00,2.29,-2.01,-0.34,24.81,0.00,15.10
"2012-01-04 11:09:11.85",37610715.00,2.29,-1.90,-0.26,24.85,0.00,15.10
"2012-01-04 11:09:11.9",37610716.00,2.35,-2.00,-0.33,24.85,0.00,15.10
"2012-01-04 11:09:11.95",37610717.00,2.29,-2.09,-0.26,24.67,0.00,15.10
"2012-01-04 11:09:12",37610718.00,2.38,-2.04,-0.34,24.66,0.00,15.10
"2012-01-04 11:09:12.05",37610719.00,2.38,-2.08,-0.37,24.67,0.00,15.10
"2012-01-04 11:09:12.1",37610720.00,2.45,-2.02,-0.44,24.71,0.00,15.10
"2012-01-04 11:09:12.15",37610721.00,2.49,-2.06,-0.49,24.67,0.00,15.10
"2012-01-04 11:09:12.2",37610722.00,2.48,-2.06,-0.30,24.67,0.00,15.10
"2012-01-04 11:09:12.25",37610723.00,2.45,-2.07,-0.27,24.90,0.00,15.10
"2012-01-04 11:09:12.3",37610724.00,2.43,-2.01,-0.23,25.03,0.00,15.10
"2012-01-04 11:09:12.35",37610725.00,2.45,-2.07,-0.27,24.95,0.00,15.10
"2012-01-04 11:09:12.5",37610726.00,2.35,-2.20,-0.24,24.93,0.00,15.10
"2012-01-04 11:09:12.55",37610727.00,2.45,-2.07,-0.27,24.90,0.00,15.10
"2012-01-04 11:09:12.6",37610728.00,2.35,-2.00,-0.33,24.85,0.00,15.10
"2012-01-04 11:09:12.65",37610729.00,2.35,-2.09,-0.24,24.86,0.00,15.10
"2012-01-04 11:09:12.7",37610730.00,2.26,-2.18,-0.22,24.85,0.00,15.10
"2012-01-04 11:09:12.75",37610731.00,2.21,-2.18,-0.24,24.81,0.00,15.10
"2012-01-04 11:09:12.8",37610732.00,2.27,-2.13,-0.32,24.79,0.00,15.10
"2012-01-04 11:09:12.85",37610733.00,2.38,-2.04,-0.34,24.71,0.00,15.10
"2012-01-04 11:09:12.9",37610734.00,2.31,-2.03,-0.38,24.79,0.00,15.10
"2012-01-04 11:09:12.95",37610735.00,2.43,-1.99,-0.28,25.02,0.00,15.10
"2012-01-04 11:09:13",37610736.00,2.46,-1.97,-0.20,24.90,0.00,15.10
"2012-01-04 11:09:13.05",37610737.00,2.38,-1.97,-0.39,24.79,0.00,15.10
"2012-01-04 11:09:13.1",37610738.00,2.33,-1.92,-0.38,24.71,0.00,15.10
"2012-01-04 11:09:13.15",37610739.00,2.56,-1.95,-0.33,24.97,0.00,15.10
"2012-01-04 11:09:13.2",37610740.00,2.37,-1.89,-0.44,24.76,0.00,15.10
"2012-01-04 11:09:13.25",37610741.00,2.53,-1.98,-0.38,24.97,0.00,15.10
"2012-01-04 11:09:13.3",37610742.00,2.41,-2.12,-0.11,25.10,0.00,15.10
"2012-01-04 11:09:13.35",37610743.00,2.35,-2.20,-0.16,24.85,0.00,15.10
"2012-01-04 11:09:13.4",37610744.00,2.35,-2.09,-0.15,24.90,0.00,15.10
"2012-01-04 11:09:13.45",37610745.00,2.37,-1.85,0.04,24.90,0.00,15.10
"2012-01-04 11:09:13.5",37610746.00,2.43,-1.99,-0.04,25.03,0.00,15.10
"2012-01-04 11:09:13.55",37610747.00,2.25,-2.09,-0.06,25.02,0.00,15.10
"2012-01-04 11:09:13.6",37610748.00,2.28,-1.95,-0.16,24.72,0.00,15.10
"2012-01-04 11:09:13.65",37610749.00,2.28,-1.95,-0.16,24.62,0.00,15.10
"2012-01-04 11:09:13.7",37610750.00,2.38,-1.90,-0.06,24.85,0.00,15.10
"2012-01-04 11:09:13.75",37610751.00,2.38,-1.73,-0.06,25.12,0.00,15.10
"2012-01-04 11:09:13.8",37610752.00,2.23,-1.73,-0.06,25.24,0.00,15.10
"2012-01-04 11:09:13.85",37610753.00,2.54,-1.62,0.01,25.28,0.00,15.10
"2012-01-04 11:09:13.9",37610754.00,2.21,-1.91,-0.16,25.02,0.00,15.10
"2012-01-04 11:09:13.95",37610755.00,1.71,-2.25,-0.29,24.81,0.00,15.10
"2012-01-04 11:09:14",37610756.00,1.92,-2.17,-0.24,24.81,0.00,15.10
"2012-01-04 11:09:14.05",37610757.00,1.99,-2.17,-0.27,24.76,0.00,15.10
"2012-01-04 11:09:14.1",37610758.00,2.11,-2.12,-0.16,25.33,0.00,15.10
"2012-01-04 11:09:14.15",37610759.00,1.98,-2.17,0.02,25.50,0.00,15.10
"2012-01-04 11:09:14.2",37610760.00,1.95,-2.07,-0.15,25.34,0.00,15.10
"2012-01-04 11:09:14.25",37610761.00,2.11,-2.12,-0.26,25.29,0.00,15.10
"2012-01-04 11:09:14.3",37610762.00,2.07,-2.07,-0.01,25.36,0.00,15.10
"2012-01-04 11:09:14.35",37610763.00,1.87,-2.24,0.02,25.14,0.00,15.10
"2012-01-04 11:09:14.4",37610764.00,1.87,-2.39,-0.09,25.21,0.00,15.10
"2012-01-04 11:09:14.45",37610765.00,2.09,-2.37,-0.04,25.33,0.00,15.10
"2012-01-04 11:09:14.5",37610766.00,1.94,-2.50,-0.11,25.15,0.00,15.10
"2012-01-04 11:09:14.55",37610767.00,2.08,-2.51,-0.15,25.46,0.00,15.10
"2012-01-04 11:09:14.6",37610768.00,2.27,-2.41,-0.01,25.63,0.00,15.10
"2012-01-04 11:09:14.65",37610769.00,2.23,-2.22,0.03,25.46,0.00,15.10
"2012-01-04 11:09:14.7",37610770.00,2.32,-2.12,0.08,25.41,0.00,15.10
"2012-01-04 11:09:14.75",37610771.00,2.22,-2.02,-0.05,25.55,0.00,15.10
"2012-01-04 11:09:14.8",37610772.00,2.20,-1.92,-0.03,25.58,0.00,15.10
"2012-01-04 11:09:14.85",37610773.00,2.29,-1.95,-0.11,25.72,0.00,15.10
"2012-01-04 11:09:14.9",37610774.00,2.37,-2.22,-0.05,25.67,0.00,15.10
"2012-01-04 11:09:14.95",37610775.00,2.00,-2.38,-0.02,25.41,0.00,15.10
"2012-01-04 11:09:15",37610776.00,1.98,-2.24,-0.06,25.24,0.00,15.10
"2012-01-04 11:09:15.05",37610777.00,1.99,-2.17,0.09,25.64,0.00,15.10
"2012-01-04 11:09:15.1",37610778.00,2.00,-2.02,0.30,25.91,0.00,15.10
"2012-01-04 11:09:15.15",37610779.00,2.03,-1.95,0.24,26.08,0.00,15.10
"2012-01-04 11:09:15.2",37610780.00,2.05,-1.92,0.24,26.41,0.00,15.10
"2012-01-04 11:09:15.25",37610781.00,2.07,-1.83,0.31,26.41,0.00,15.10
"2012-01-04 11:09:15.3",37610782.00,2.25,-1.46,0.58,26.53,0.00,15.10
"2012-01-04 11:09:15.35",37610783.00,1.84,-1.63,0.61,26.39,0.00,15.10
"2012-01-04 11:09:15.4",37610784.00,1.89,-1.61,0.43,26.48,0.00,15.10
"2012-01-04 11:09:15.45",37610785.00,2.12,-1.59,0.39,25.95,0.00,15.10
"2012-01-04 11:09:15.5",37610786.00,2.20,-1.44,0.21,25.86,0.00,15.10
"2012-01-04 11:09:15.55",37610787.00,2.16,-1.42,0.26,25.81,0.00,15.10
"2012-01-04 11:09:15.6",37610788.00,1.85,-1.48,0.37,25.69,0.00,15.10
"2012-01-04 11:09:15.65",37610789.00,1.83,-1.60,0.40,25.65,0.00,15.10
"2012-01-04 11:09:15.7",37610790.00,2.04,-1.54,0.10,26.53,0.00,15.10
"2012-01-04 11:09:15.75",37610791.00,2.00,-1.82,0.58,27.53,0.00,15.10
"2012-01-04 11:09:15.8",37610792.00,1.95,-1.96,0.81,27.53,0.00,15.10
"2012-01-04 11:09:15.85",37610793.00,2.02,-2.02,0.95,27.45,0.00,15.10
"2012-01-04 11:09:15.9",37610794.00,2.01,-1.24,1.40,27.33,0.00,15.10
"2012-01-04 11:09:15.95",37610795.00,2.23,-0.77,1.23,27.19,0.00,15.10
"2012-01-04 11:09:16",37610796.00,2.23,-0.88,1.09,27.59,0.00,15.10
"2012-01-04 11:09:16.05",37610797.00,2.14,-0.63,0.90,27.88,0.00,15.10
"2012-01-04 11:09:16.1",37610798.00,2.22,-0.42,0.98,27.90,0.00,15.10
"2012-01-04 11:09:16.15",37610799.00,2.29,-0.41,0.87,28.16,0.00,15.10
"2012-01-04 11:09:16.2",37610800.00,2.32,-0.38,0.84,28.29,0.00,15.10
"2012-01-04 11:09:16.25",37610801.00,2.70,-0.77,0.97,25.55,0.00,15.10
"2012-01-04 11:09:16.3",37610802.00,2.52,-0.92,0.84,25.19,0.00,15.10
"2012-01-04 11:09:16.35",37610803.00,2.58,-0.97,0.77,25.33,0.00,15.10
"2012-01-04 11:09:16.4",37610804.00,2.68,-0.95,0.66,25.33,0.00,15.10
"2012-01-04 11:09:16.45",37610805.00,2.51,-1.03,0.66,25.33,0.00,15.10
"2012-01-04 11:09:16.5",37610806.00,2.63,-0.95,0.62,25.31,0.00,15.10
"2012-01-04 11:09:16.55",37610807.00,2.79,-1.29,0.32,25.28,0.00,15.10
"2012-01-04 11:09:16.6",37610808.00,2.62,-1.43,0.25,25.24,0.00,15.10
"2012-01-04 11:09:16.65",37610809.00,2.43,-1.55,0.04,25.34,0.00,15.10
"2012-01-04 11:09:16.7",37610810.00,2.46,-1.51,-0.06,25.41,0.00,15.10
"2012-01-04 11:09:16.75",37610811.00,2.34,-1.39,-0.02,25.46,0.00,15.10
"2012-01-04 11:09:16.8",37610812.00,2.29,-1.39,-0.05,25.43,0.00,15.10
"2012-01-04 11:09:16.85",37610813.00,2.22,-1.42,-0.10,25.41,0.00,15.10
"2012-01-04 11:09:16.9",37610814.00,2.10,-1.38,-0.11,25.43,0.00,15.10
"2012-01-04 11:09:16.95",37610815.00,2.15,-1.46,-0.05,25.43,0.00,15.10
"2012-01-04 11:09:17",37610816.00,2.20,-1.56,0.08,25.43,0.00,15.10
"2012-01-04 11:09:17.05",37610817.00,2.15,-1.56,0.03,25.34,0.00,15.10
"2012-01-04 11:09:17.1",37610818.00,2.19,-1.75,0.14,25.29,0.00,15.10
"2012-01-04 11:09:17.15",37610819.00,2.31,-1.50,0.02,25.33,0.00,15.10
"2012-01-04 11:09:17.2",37610820.00,2.36,-1.50,0.04,25.24,0.00,15.10
"2012-01-04 11:09:17.25",37610821.00,2.31,-1.50,0.02,25.15,0.00,15.10
"2012-01-04 11:09:17.3",37610822.00,2.34,-1.39,0.05,25.26,0.00,15.10
"2012-01-04 11:09:17.35",37610823.00,2.27,-1.50,0.05,25.33,0.00,15.10
"2012-01-04 11:09:17.4",37610824.00,2.16,-1.42,0.00,25.38,0.00,15.10
"2012-01-04 11:09:17.45",37610825.00,2.12,-1.43,-0.01,25.41,0.00,15.10
"2012-01-04 11:09:17.5",37610826.00,2.09,-1.37,0.03,25.43,0.00,15.10
"2012-01-04 11:09:17.55",37610827.00,2.08,-1.51,-0.10,25.40,0.00,15.10
"2012-01-04 11:09:17.6",37610828.00,2.10,-1.47,-0.12,25.38,0.00,15.10
"2012-01-04 11:09:17.65",37610829.00,1.96,-1.47,-0.18,25.34,0.00,15.10
"2012-01-04 11:09:17.7",37610830.00,1.94,-1.60,-0.09,25.40,0.00,15.10
"2012-01-04 11:09:17.75",37610831.00,1.98,-1.66,-0.18,25.34,0.00,15.10
"2012-01-04 11:09:17.8",37610832.00,2.05,-1.64,-0.01,25.02,0.00,15.10
"2012-01-04 11:09:17.85",37610833.00,2.04,-1.66,0.08,25.09,0.00,15.10
"2012-01-04 11:09:17.9",37610834.00,2.07,-1.60,0.05,24.95,0.00,15.10
"2012-01-04 11:09:17.95",37610835.00,2.07,-1.50,0.05,24.85,0.00,15.10
"2012-01-04 11:09:18",37610836.00,2.02,-1.51,0.02,24.86,0.00,15.10
"2012-01-04 11:09:18.05",37610837.00,2.03,-1.43,0.10,24.90,0.00,15.10
"2012-01-04 11:09:18.1",37610838.00,1.93,-1.53,0.12,24.86,0.00,15.10
"2012-01-04 11:09:18.15",37610839.00,1.95,-1.57,0.26,24.85,0.00,15.10
"2012-01-04 11:09:18.2",37610840.00,1.94,-1.69,0.36,24.79,0.00,15.10
"2012-01-04 11:09:18.25",37610841.00,1.88,-1.77,0.41,24.97,0.00,15.10
"2012-01-04 11:09:18.3",37610842.00,1.90,-1.79,0.47,25.07,0.00,15.10
"2012-01-04 11:09:18.35",37610843.00,1.85,-1.80,0.50,25.19,0.00,15.10
"2012-01-04 11:09:18.4",37610844.00,1.92,-1.80,0.64,25.10,0.00,15.10
"2012-01-04 11:09:18.45",37610845.00,1.86,-1.91,0.73,25.14,0.00,15.10
"2012-01-04 11:09:18.5",37610846.00,1.87,-1.90,0.65,25.21,0.00,15.10
"2012-01-04 11:09:18.55",37610847.00,1.98,-2.03,0.81,25.24,0.00,15.10
"2012-01-04 11:09:18.6",37610848.00,1.95,-2.07,0.86,25.21,0.00,15.10
"2012-01-04 11:09:18.65",37610849.00,1.98,-2.03,0.81,25.19,0.00,15.10
"2012-01-04 11:09:18.7",37610850.00,1.90,-1.82,0.82,25.31,0.00,15.10
"2012-01-04 11:09:18.75",37610851.00,1.86,-1.82,0.73,25.24,0.00,15.10
"2012-01-04 11:09:18.8",37610852.00,1.86,-1.75,0.73,25.31,0.00,15.10
"2012-01-04 11:09:18.85",37610853.00,1.70,-1.87,0.51,25.19,0.00,15.10
"2012-01-04 11:09:18.9",37610854.00,1.48,-2.07,0.51,25.52,0.00,15.10
"2012-01-04 11:09:18.95",37610855.00,1.68,-2.06,0.42,25.57,0.00,15.10
"2012-01-04 11:09:19",37610856.00,1.46,-2.22,0.39,25.95,0.00,15.10
"2012-01-04 11:09:19.05",37610857.00,1.87,-2.25,0.27,25.65,0.00,15.10
"2012-01-04 11:09:19.1",37610858.00,1.98,-2.11,0.30,25.64,0.00,15.10
"2012-01-04 11:09:19.15",37610859.00,1.86,-2.24,0.45,25.91,0.00,15.10
"2012-01-04 11:09:19.2",37610860.00,1.67,-2.15,0.69,25.88,0.00,15.10
"2012-01-04 11:09:19.25",37610861.00,1.57,-2.30,0.65,26.17,0.00,15.10
"2012-01-04 11:09:19.3",37610862.00,1.63,-2.23,0.67,26.08,0.00,15.10
"2012-01-04 11:09:19.35",37610863.00,1.50,-2.05,0.78,26.08,0.00,15.10
"2012-01-04 11:09:19.4",37610864.00,1.35,-2.08,0.72,26.03,0.00,15.10
"2012-01-04 11:09:19.45",37610865.00,1.27,-2.20,0.79,26.05,0.00,15.10
"2012-01-04 11:09:19.5",37610866.00,1.01,-2.40,0.64,25.90,0.00,15.10
"2012-01-04 11:09:19.55",37610867.00,1.02,-2.33,0.42,25.69,0.00,15.10
"2012-01-04 11:09:19.6",37610868.00,1.25,-2.13,0.46,25.81,0.00,15.10
"2012-01-04 11:09:19.65",37610869.00,1.44,-2.12,0.48,25.79,0.00,15.10
"2012-01-04 11:09:19.7",37610870.00,1.31,-2.11,0.39,25.88,0.00,15.10
"2012-01-04 11:09:19.75",37610871.00,1.06,-2.25,0.44,25.90,0.00,15.10
"2012-01-04 11:09:19.8",37610872.00,1.03,-2.17,0.33,25.60,0.00,15.10
"2012-01-04 11:09:19.85",37610873.00,1.06,-2.20,0.12,25.38,0.00,15.10
"2012-01-04 11:09:19.9",37610874.00,1.02,-2.14,0.23,25.60,0.00,15.10
"2012-01-04 11:09:19.95",37610875.00,1.02,-1.93,0.27,25.95,0.00,15.10
"2012-01-04 11:09:20",37610876.00,1.13,-1.92,0.10,26.04,0.00,15.10
"2012-01-04 11:09:20.05",37610877.00,1.42,-1.87,0.52,26.02,0.00,15.10
"2012-01-04 11:09:20.1",37610878.00,1.33,-2.11,0.63,26.02,0.00,15.10
"2012-01-04 11:09:20.15",37610879.00,1.52,-2.23,0.63,26.08,0.00,15.10
"2012-01-04 11:09:20.2",37610880.00,1.68,-1.99,0.27,26.03,0.00,15.10
"2012-01-04 11:09:20.25",37610881.00,1.32,-2.13,0.23,26.12,0.00,15.10
"2012-01-04 11:09:20.3",37610882.00,1.19,-1.97,0.14,26.07,0.00,15.10
"2012-01-04 11:09:20.35",37610883.00,1.32,-1.85,0.27,26.07,0.00,15.10
"2012-01-04 11:09:20.4",37610884.00,1.00,-2.12,0.45,26.10,0.00,15.10
"2012-01-04 11:09:20.45",37610885.00,1.09,-1.85,0.22,26.13,0.00,15.10
"2012-01-04 11:09:20.5",37610886.00,1.17,-1.83,0.35,26.04,0.00,15.10
"2012-01-04 11:09:20.55",37610887.00,1.08,-1.94,0.51,26.09,0.00,15.10
"2012-01-04 11:09:20.6",37610888.00,0.95,-1.83,0.69,26.01,0.00,15.10
"2012-01-04 11:09:20.65",37610889.00,0.99,-1.62,0.59,26.07,0.00,15.10
"2012-01-04 11:09:20.7",37610890.00,1.08,-1.86,0.50,26.09,0.00,15.10
"2012-01-04 11:09:20.75",37610891.00,0.91,-1.65,0.66,25.99,0.00,15.10
"2012-01-04 11:09:20.8",37610892.00,0.86,-1.34,0.90,25.99,0.00,15.10
"2012-01-04 11:09:20.85",37610893.00,1.10,-1.37,1.17,25.94,0.00,15.10
"2012-01-04 11:09:20.9",37610894.00,1.12,-1.58,1.15,25.90,0.00,15.10
"2012-01-04 11:09:20.95",37610895.00,1.17,-1.67,0.90,25.89,0.00,15.10
"2012-01-04 11:09:21",37610896.00,1.55,-1.66,0.56,25.70,0.00,15.10
"2012-01-04 11:09:21.05",37610897.00,1.53,-1.53,0.70,25.73,0.00,15.10
"2012-01-04 11:09:21.1",37610898.00,1.55,-1.54,0.62,25.70,0.00,15.10
"2012-01-04 11:09:21.15",37610899.00,1.26,-1.36,0.62,25.82,0.00,15.10
"2012-01-04 11:09:21.2",37610900.00,0.93,-1.46,0.61,25.90,0.00,15.10
"2012-01-04 11:09:21.25",37610901.00,0.79,-1.67,0.63,25.82,0.00,15.10
"2012-01-04 11:09:21.3",37610902.00,0.60,-1.61,0.48,25.68,0.00,15.10
"2012-01-04 11:09:21.35",37610903.00,0.77,-1.74,0.45,25.59,0.00,15.10
"2012-01-04 11:09:21.4",37610904.00,0.85,-1.80,0.38,25.52,0.00,15.10
"2012-01-04 11:09:21.45",37610905.00,1.01,-2.22,-0.05,25.52,0.00,15.10
"2012-01-04 11:09:21.5",37610906.00,1.17,-2.11,0.03,25.43,0.00,15.10
"2012-01-04 11:09:21.55",37610907.00,1.23,-2.31,-0.24,25.29,0.00,15.10
"2012-01-04 11:09:21.6",37610908.00,1.02,-2.16,-0.53,25.33,0.00,15.10
"2012-01-04 11:09:21.65",37610909.00,1.08,-2.11,-0.52,25.26,0.00,15.10
"2012-01-04 11:09:21.7",37610910.00,1.13,-2.14,-0.55,25.21,0.00,15.10
"2012-01-04 11:09:21.75",37610911.00,1.35,-2.18,-0.55,25.28,0.00,15.10
"2012-01-04 11:09:21.8",37610912.00,1.51,-2.01,-0.64,25.36,0.00,15.10
"2012-01-04 11:09:21.85",37610913.00,1.37,-2.14,-0.26,25.52,0.00,15.10
"2012-01-04 11:09:21.9",37610914.00,1.42,-2.22,-0.08,25.43,0.00,15.10
"2012-01-04 11:09:21.95",37610915.00,1.89,-2.01,0.24,25.41,0.00,15.10
"2012-01-04 11:09:22",37610916.00,1.72,-2.12,0.80,25.38,0.00,15.10
"2012-01-04 11:09:22.05",37610917.00,1.60,-2.01,0.60,25.58,0.00,15.10
"2012-01-04 11:09:22.1",37610918.00,1.78,-2.14,0.45,25.69,0.00,15.10
"2012-01-04 11:09:22.15",37610919.00,1.62,-2.24,0.29,25.57,0.00,15.10
"2012-01-04 11:09:22.2",37610920.00,1.88,-2.18,0.40,25.41,0.00,15.10
"2012-01-04 11:09:22.25",37610921.00,1.98,-2.11,0.45,25.36,0.00,15.10
"2012-01-04 11:09:22.3",37610922.00,2.04,-2.02,0.40,25.12,0.00,15.10
"2012-01-04 11:09:22.35",37610923.00,1.85,-1.88,0.43,25.15,0.00,15.10
"2012-01-04 11:09:22.4",37610924.00,1.78,-1.92,0.46,25.50,0.00,15.10
"2012-01-04 11:09:22.45",37610925.00,1.63,-1.90,0.59,25.33,0.00,15.10
"2012-01-04 11:09:22.5",37610926.00,1.55,-1.78,0.60,25.40,0.00,15.10
"2012-01-04 11:09:22.55",37610927.00,1.46,-1.94,0.63,25.64,0.00,15.10
"2012-01-04 11:09:22.6",37610928.00,1.50,-1.80,0.78,25.64,0.00,15.10
"2012-01-04 11:09:22.65",37610929.00,1.42,-1.75,0.80,25.65,0.00,15.10
"2012-01-04 11:09:22.7",37610930.00,1.33,-1.75,0.90,25.71,0.00,15.10
"2012-01-04 11:09:22.75",37610931.00,1.21,-2.19,0.78,25.29,0.00,15.10
"2012-01-04 11:09:22.8",37610932.00,1.31,-2.10,0.75,25.38,0.00,15.10
"2012-01-04 11:09:22.85",37610933.00,1.24,-1.95,0.63,25.46,0.00,15.10
"2012-01-04 11:09:22.9",37610934.00,1.22,-1.70,0.72,25.64,0.00,15.10
"2012-01-04 11:09:22.95",37610935.00,1.36,-1.68,0.73,25.57,0.00,15.10
"2012-01-04 11:09:23",37610936.00,1.47,-1.76,0.75,25.67,0.00,15.10
"2012-01-04 11:09:23.05",37610937.00,1.58,-1.72,0.81,25.93,0.00,15.10
"2012-01-04 11:09:23.1",37610938.00,1.59,-1.85,0.64,25.69,0.00,15.10
"2012-01-04 11:09:23.15",37610939.00,1.49,-1.99,0.09,25.43,0.00,15.10
"2012-01-04 11:09:23.2",37610940.00,1.25,-1.96,0.08,25.43,0.00,15.10
"2012-01-04 11:09:23.25",37610941.00,1.14,-1.66,0.08,25.28,0.00,15.10
"2012-01-04 11:09:23.3",37610942.00,1.22,-1.53,0.07,25.23,0.00,15.10
"2012-01-04 11:09:23.35",37610943.00,1.38,-1.47,-0.09,25.25,0.00,15.10
"2012-01-04 11:09:23.4",37610944.00,1.50,-1.36,0.00,25.59,0.00,15.10
"2012-01-04 11:09:23.45",37610945.00,1.70,-1.31,0.55,26.20,0.00,15.10
"2012-01-04 11:09:23.5",37610946.00,1.55,-1.62,0.61,25.82,0.00,15.10
"2012-01-04 11:09:23.55",37610947.00,1.71,-1.72,0.88,25.79,0.00,15.10
"2012-01-04 11:09:23.6",37610948.00,1.78,-1.85,0.65,25.72,0.00,15.10
"2012-01-04 11:09:23.65",37610949.00,1.78,-1.83,0.60,25.83,0.00,15.10
"2012-01-04 11:09:23.7",37610950.00,1.33,-2.07,0.15,25.69,0.00,15.10
"2012-01-04 11:09:23.75",37610951.00,1.28,-2.00,-0.01,25.65,0.00,15.10
"2012-01-04 11:09:23.8",37610952.00,1.33,-2.00,0.00,25.69,0.00,15.10
"2012-01-04 11:09:23.85",37610953.00,1.43,-2.05,-0.37,25.65,0.00,15.10
"2012-01-04 11:09:23.9",37610954.00,1.83,-2.58,-0.76,24.79,0.00,15.10
"2012-01-04 11:09:23.95",37610955.00,2.03,-2.74,-0.93,24.67,0.00,15.10
"2012-01-04 11:09:24",37610956.00,1.88,-2.92,-1.01,25.03,0.00,15.10
"2012-01-04 11:09:24.05",37610957.00,1.92,-2.92,-0.78,25.22,0.00,15.10
"2012-01-04 11:09:24.1",37610958.00,2.21,-3.06,-1.04,25.46,0.00,15.10
"2012-01-04 11:09:24.15",37610959.00,2.27,-3.17,-0.96,25.37,0.00,15.10
"2012-01-04 11:09:24.2",37610960.00,2.02,-3.56,-0.99,24.97,0.00,15.10
"2012-01-04 11:09:24.25",37610961.00,2.00,-3.29,-1.33,25.11,0.00,15.10
"2012-01-04 11:09:24.3",37610962.00,1.60,-3.44,-1.20,24.98,0.00,15.10
"2012-01-04 11:09:24.35",37610963.00,1.78,-2.96,-1.06,25.37,0.00,15.10
"2012-01-04 11:09:24.4",37610964.00,2.23,-3.18,-1.33,25.42,0.00,15.10
"2012-01-04 11:09:24.45",37610965.00,2.27,-2.92,-1.47,25.22,0.00,15.10
"2012-01-04 11:09:24.5",37610966.00,2.12,-2.67,-1.20,25.27,0.00,15.10
"2012-01-04 11:09:24.55",37610967.00,2.19,-2.33,-1.04,25.11,0.00,15.10
"2012-01-04 11:09:24.6",37610968.00,2.09,-2.24,-0.91,25.15,0.00,15.10
"2012-01-04 11:09:24.65",37610969.00,2.08,-1.95,-0.90,25.14,0.00,15.10
"2012-01-04 11:09:24.7",37610970.00,2.05,-1.83,-0.97,25.19,0.00,15.10
"2012-01-04 11:09:24.75",37610971.00,2.12,-1.54,-0.67,25.21,0.00,15.10
"2012-01-04 11:09:24.8",37610972.00,2.22,-2.00,-0.38,25.26,0.00,15.10
"2012-01-04 11:09:24.85",37610973.00,2.19,-1.95,-0.70,25.29,0.00,15.10
"2012-01-04 11:09:24.9",37610974.00,2.18,-1.58,-0.74,25.41,0.00,15.10
"2012-01-04 11:09:24.95",37610975.00,2.40,-1.47,-0.66,25.43,0.00,15.10
"2012-01-04 11:09:25",37610976.00,2.42,-1.53,-0.52,25.41,0.00,15.10
"2012-01-04 11:09:25.05",37610977.00,2.39,-1.98,-0.07,25.29,0.00,15.10
"2012-01-04 11:09:25.1",37610978.00,2.65,-1.85,-0.05,25.33,0.00,15.10
"2012-01-04 11:09:25.15",37610979.00,2.96,-2.45,0.08,25.56,0.00,15.10
"2012-01-04 11:09:25.2",37610980.00,2.76,-2.54,0.19,25.59,0.00,15.10
"2012-01-04 11:09:25.25",37610981.00,2.47,-2.60,0.02,25.54,0.00,15.10
"2012-01-04 11:09:25.3",37610982.00,2.61,-2.44,-0.45,25.54,0.00,15.10
"2012-01-04 11:09:25.35",37610983.00,2.66,-2.42,-0.59,25.51,0.00,15.10
"2012-01-04 11:09:25.4",37610984.00,2.70,-2.11,-0.97,25.59,0.00,15.10
"2012-01-04 11:09:25.45",37610985.00,2.51,-2.26,-0.82,25.53,0.00,15.10
"2012-01-04 11:09:25.5",37610986.00,2.57,-2.56,-0.69,25.22,0.00,15.10
"2012-01-04 11:09:25.55",37610987.00,2.77,-2.41,-1.16,25.15,0.00,15.10
"2012-01-04 11:09:25.6",37610988.00,3.09,-2.71,-1.30,25.28,0.00,15.10
"2012-01-04 11:09:25.65",37610989.00,3.39,-2.42,-1.08,25.47,0.00,15.10
"2012-01-04 11:09:25.7",37610990.00,2.93,-2.43,-1.37,25.06,0.00,15.10
"2012-01-04 11:09:25.75",37610991.00,2.69,-2.60,-1.14,24.96,0.00,15.10
"2012-01-04 11:09:25.8",37610992.00,2.84,-2.44,-1.07,24.89,0.00,15.10
"2012-01-04 11:09:25.85",37610993.00,2.60,-2.78,-1.14,25.01,0.00,15.10
"2012-01-04 11:09:25.9",37610994.00,2.26,-2.73,-1.04,25.06,0.00,15.10
"2012-01-04 11:09:25.95",37610995.00,2.61,-2.89,-0.85,25.10,0.00,15.10
"2012-01-04 11:09:26",37610996.00,2.61,-2.80,-0.91,25.23,0.00,15.10
"2012-01-04 11:09:26.05",37610997.00,2.43,-2.51,-0.81,25.29,0.00,15.10
"2012-01-04 11:09:26.1",37610998.00,2.61,-2.60,-0.87,25.11,0.00,15.10
"2012-01-04 11:09:26.15",37610999.00,2.62,-2.90,-0.68,25.42,0.00,15.10
"2012-01-04 11:09:26.2",37611000.00,2.60,-2.95,-0.80,25.51,0.00,15.10
"2012-01-04 11:09:26.25",37611001.00,2.65,-3.48,-0.72,25.47,0.00,15.10
"2012-01-04 11:09:26.3",37611002.00,2.59,-3.78,-0.32,25.23,0.00,15.10
"2012-01-04 11:09:26.35",37611003.00,2.50,-3.66,-0.34,25.14,0.00,15.10
"2012-01-04 11:09:26.4",37611004.00,2.31,-3.81,-0.46,25.24,0.00,15.10
"2012-01-04 11:09:26.45",37611005.00,2.40,-3.66,-0.46,25.33,0.00,15.10
"2012-01-04 11:09:26.5",37611006.00,2.68,-3.70,-0.44,25.19,0.00,15.10
"2012-01-04 11:09:26.55",37611007.00,2.05,-3.62,-0.71,25.19,0.00,15.10
